iso3,Year,EG.ELC.ACCS.ZS,EN.POP.DNST,SH.XPD.PVTD.PP.CD,SL.IND.EMPL.ZS,SL.TLF.TOTL.FE.ZS,SuicideRatesPer100k
LBN,2000,99.3,423.200391006843,593.956480612229,23.8567329840111,22.6835996260489,1.02
LBN,2001,99.3,430.295014662757,577.60959091747,23.7346934256464,22.8395163675619,0.98
LBN,2002,99.3,436.315151515152,524.064634512911,23.4911475535755,22.9957918990937,0.95
LBN,2003,99.2,442.3761485826,492.202298881176,23.2860265417642,23.1541583970082,0.94
LBN,2004,99.9,449.587390029325,476.661911273271,23.2134050558925,23.4265199693664,0.92
LBN,2005,99.2,456.608211143695,462.176638048264,23.0241690462079,23.7838384102263,0.91
LBN,2006,99.4,464.431671554252,518.855055659047,22.7947252533398,24.1567678051592,0.9
LBN,2007,97.8,473.520821114369,562.180191565721,23.0002935906132,24.5382120328149,0.89
LBN,2008,99.9,481.461779081134,577.983291577618,23.1544932519935,24.9637139604256,0.88
LBN,2009,99.3,488.004594330401,571.322522884251,23.402402649836,25.3909201345165,0.86
LBN,2010,99.5,492.794525904203,644.340394097741,23.2703277226194,25.8217930051099,0.85
LBN,2011,99.7,498.144672531769,680.45693420161,23.1466321368376,26.253719724454,0.85
LBN,2012,99.5,511.802737047898,614.508589464327,23.0814645334177,26.68741851185,0.85
LBN,2013,99.6,561.430694037146,596.96222005369,22.9340188251202,27.1235558021729,0.86
LBN,2014,99.7,620.429130009775,575.242484604611,22.5358633030965,27.5620485575877,0.83
LBN,2015,99.7,632.694916911046,577.63312861876,22.1378306603375,28.1506969639444,0.81
LBN,2016,99.8,618.089931573803,655.92812592791,21.9676630930588,28.9081414583015,0.77
LBN,2017,99.9,602.163049853372,694.423733500803,21.6651200526847,29.6895561905565,0.75
LBN,2018,99.7,584.957869012708,770.184484662078,21.2254038057853,30.4981318568938,0.71
LBN,2019,100.0,566.431476050831,735.206681225227,20.5348059955235,31.3373404964189,0.71
LBN,2020,100.0,557.419159335288,406.903851019034,20.5810299421713,31.4141361405896,0.81
LBN,2021,100.0,558.956207233627,315.165305912748,20.7218090687686,31.6648669852665,0.7
LBR,2000,97.8,30.3998857973422,19.7658702767586,11.1921698140959,47.4460401457585,9.1
LBR,2002,97.8,32.1302117940199,13.4764502846659,11.2533986004945,47.4746013610557,9.3
LBR,2003,97.8,32.3871677740864,11.7527239722703,10.7010099016415,47.4925604883641,8.66
LBR,2004,97.8,32.7750415282392,34.9356390548381,10.6888940288658,47.501947161032,9.25
LBR,2005,97.8,34.2713351328904,37.6592829238657,10.7234175550345,47.4826021721968,8.75
LBR,2006,97.8,36.2415593853821,32.6942063691277,10.8210569031893,47.4553046173272,8.96
LBR,2007,3.0,38.0922965116279,17.2726793443397,10.9455743272658,47.4244624342392,8.91
LBR,2008,1.3,39.6698816445183,20.3409358328804,10.9917761813121,47.413876423063,9.01
LBR,2009,1.9,40.9367524916943,55.9544744467974,10.8830888041842,47.4109474192678,9.47
LBR,2010,5.3,42.1396387043189,56.0954446575893,10.7859944608007,47.4034347045891,9.9
LBR,2011,4.1,43.8245224252492,49.8492344965673,10.4331083360532,47.4791092477183,10.36
LBR,2012,9.3,45.4011939368771,43.838437449145,10.0784426356936,47.5271067344752,10.11
LBR,2013,9.8,46.4102886212625,38.8170325712392,9.79535874120247,47.4890821974407,9.79
LBR,2014,9.4,47.3867628737542,59.131448489549,9.3574106448125,47.4694920579162,9.5
LBR,2015,15.2,48.3744912790698,67.7515408360036,8.93204172876304,47.4702153325446,9.55
LBR,2016,17.7,49.3730066445183,72.1938273245342,8.49560124320868,47.4825610157336,9.56
LBR,2017,24.2,50.3418293189369,84.884077297694,8.22153907938269,47.494515211425,9.71
LBR,2018,22.8,51.3364410299003,84.0286509078047,8.09658400080808,47.5164495605744,9.56
LBR,2019,23.1,52.3642130398671,72.617599714751,7.94427845053803,47.5546928227105,9.57
LBR,2020,27.6,53.462032807309,130.529327126329,8.14467965283423,47.5281511521765,9.74
LBR,2021,29.8,54.60260589701,149.287817974451,8.15948588726488,47.5754182117702,9.65
LBY,2000,99.8,3.01500448980984,362.182567066182,27.8639576297773,29.9845408230819,4.9
LBY,2002,95.2,3.13059663321095,324.579003684403,27.1215786357881,31.5552340542333,5.08
LBY,2003,93.5,3.19367448310354,313.633052335224,27.3939494325221,32.275828160531,5.14
LBY,2004,91.8,3.26033679257079,284.450052145855,27.3782600011701,32.9496462509802,4.72
LBY,2005,90.1,3.32973277106516,246.998841908161,27.7490474755077,33.5719343493427,4.57
LBY,2006,88.4,3.39873546495107,230.423100773624,28.022229308183,33.9128581982674,4.0
LBY,2007,86.8,3.46930447730657,250.193493954225,27.9076034035694,33.9982364351308,4.41
LBY,2008,85.1,3.54378417086284,223.079732483234,27.7123366715117,34.0634327175336,4.79
LBY,2009,83.5,3.61838094047308,323.447612212593,26.9552006909452,34.1174350966104,5.15
LBY,2010,81.9,3.69291917205633,297.259134377511,26.9240584477817,34.1551410133639,5.18
LBY,2011,80.3,3.60503483865101,231.34505377386,26.2621916732038,33.9295155410858,6.45
LBY,2012,78.7,3.51189970105823,288.356747597834,26.2306330733863,33.6952682046015,4.55
LBY,2013,77.1,3.58311149504984,302.652849025578,24.9988684671385,33.7463111930014,4.02
LBY,2014,75.5,3.65280243700058,343.739228753849,23.7085430723644,33.7940911129838,5.85
LBY,2015,73.8,3.71223103765757,374.751303608892,23.3123508069701,33.8398085282178,6.05
LBY,2016,72.2,3.76923855098492,415.494065120498,22.889642709256,33.8916649268919,5.79
LBY,2017,70.6,3.8298475737977,362.074786920382,23.8861111452795,33.9211802904385,6.44
LBY,2018,67.0,3.89252588744786,342.547345895055,24.1349309095016,33.9299468556207,6.63
LBY,2019,68.5,3.95048308080521,345.06664529321,23.4479584016952,33.9606325700991,6.08
LBY,2020,69.4,4.00411414346932,234.3055001478,23.1897040819374,33.9096869033967,5.12
LBY,2021,70.2,4.05513656978528,305.730272687729,23.3589481944657,33.9870131701686,5.1
LCA,2000,86.0,260.026229508197,296.946186519889,20.5675242278463,42.0270447300622,8.47
LCA,2002,87.7,264.985245901639,326.179835328467,19.8433556696545,42.7462934737426,7.62
LCA,2003,88.5,267.173770491803,346.364710612267,17.832478037749,43.1683114703055,7.83
LCA,2004,89.3,269.244262295082,336.344201770671,17.8228263416921,43.5870298588419,7.25
LCA,2005,90.1,271.229508196721,340.654776918343,20.3139412831197,44.0051201820509,7.16
LCA,2006,90.9,273.17868852459,400.070749887691,21.2773640261792,44.4120063191153,7.24
LCA,2007,91.8,275.013114754098,476.280859854438,20.5083650463129,44.7876400192662,6.73
LCA,2008,92.7,276.734426229508,435.035580686245,20.1856308960633,45.1352754403545,6.66
LCA,2009,93.5,278.473770491803,418.878191635686,19.7168744502925,45.4778529992084,6.71
LCA,2010,94.2,280.173770491803,397.513799885806,19.1354491001243,45.8786090377828,7.46
LCA,2011,95.4,281.640983606557,424.853205002875,18.7162710063473,46.3239214529614,6.73
LCA,2012,95.3,282.929508196721,381.730038558075,18.2616282972012,47.0751211456138,7.89
LCA,2013,97.2,284.211475409836,404.416484224122,17.7789077316329,46.0830429112057,7.07
LCA,2014,98.1,285.472131147541,377.747502137038,17.3784264096074,46.1725215335247,7.04
LCA,2015,99.0,286.729508196721,344.123631424678,17.0991964168094,46.2733404923006,7.22
LCA,2016,99.8,287.944262295082,338.607446697866,16.7344574591325,46.3629805214882,6.92
LCA,2017,99.9,289.085245901639,349.509935349697,16.3426726041049,46.4485723903663,6.55
LCA,2018,100.0,290.191803278688,350.556989173774,14.8263806810406,46.2764462644024,6.34
LCA,2019,100.0,291.247540983607,333.369931323269,14.6894618296832,47.3622485087453,6.56
LCA,2020,100.0,292.213114754098,328.003925743426,15.059526877287,46.5630419423213,6.6
LCA,2021,100.0,292.659016393443,332.009455976256,16.0540412169829,46.8187300089141,4.73
LKA,2000,70.3,307.655142720459,78.0292736009466,22.5665161193556,33.1420934904344,39.91
LKA,2001,63.6,312.55560516664,84.8164606215441,22.9085490117759,33.0925553051953,34.62
LKA,2002,80.7,315.830840376336,87.5156352501281,23.5029292972794,33.0650136089281,30.69
LKA,2003,75.0,318.1553340775,77.5586884600959,23.6176162505809,33.0536230959856,28.82
LKA,2004,76.5,320.325386700686,98.5578765568321,24.4792349775926,33.0434370841215,25.73
LKA,2005,78.1,322.381183224366,102.456967940927,27.4268323771666,33.0348581299328,25.84
LKA,2006,82.1,324.548094402807,112.217575501061,27.1419272227273,33.0356239330428,24.42
LKA,2007,80.0,326.782730027109,131.374813594466,27.2213257828942,33.0451095952735,22.24
LKA,2008,82.9,328.964726518896,157.686864929657,27.2330407258878,33.0632654891495,21.38
LKA,2009,87.1,330.990830808484,178.837255082073,25.8387620832949,33.0928198060183,19.09
LKA,2010,85.3,332.946723010684,179.889472145101,24.8448637908196,33.1146068152253,17.36
LKA,2011,87.8,335.019103811194,185.122156795262,24.8091079988815,33.4496480120762,18.12
LKA,2012,87.0,337.577069047999,194.437592560102,26.0702891366507,32.3969076467325,16.99
LKA,2013,90.2,328.257056290863,215.888614886289,25.834757400978,33.9553207703497,15.81
LKA,2014,92.7,331.334715356403,211.647083200352,26.3452981314889,33.6015228013606,14.72
LKA,2015,94.3,338.810527846445,237.198328620984,25.7716385974147,34.3796531968687,14.38
LKA,2016,97.5,342.672030762768,256.031491171768,26.391378230045,34.2795091700016,14.65
LKA,2017,97.5,346.46890601522,246.252688038124,28.404528702996,34.9356202041167,14.65
LKA,2018,99.6,350.284495021337,263.788268256474,27.9378170929559,33.4608113595452,14.84
LKA,2019,99.8,352.431694638296,276.847860985045,27.6067200333817,34.0787447313297,15.3
LKA,2020,100.0,354.332363401229,266.147088756573,26.9123844787439,32.7967203338594,11.87
LKA,2021,100.0,358.163595215002,278.767619999174,25.9996297443835,32.8882949763279,14.03
LSO,2000,4.3,66.0050395256917,27.0772942195263,24.019010231144,48.2455319547113,17.4
LSO,2001,1.3,65.9042490118577,35.5413098733797,25.0231699798717,48.0761680856406,15.94
LSO,2002,3.4,65.7008893280632,31.2681830901866,25.9029077476278,47.9001623311624,17.2
LSO,2003,5.4,65.3840250329381,26.450768693952,26.9869133264817,47.7180059292877,19.45
LSO,2004,6.8,64.9251976284585,26.4098514201892,27.9501602269317,47.540164773208,20.58
LSO,2005,9.6,64.3305665349144,27.9567100885889,28.9783465969332,47.371555170029,22.11
LSO,2006,9.7,64.0666337285902,29.2228129211507,30.24074855776,47.1831434810836,23.69
LSO,2007,13.9,64.3368906455863,35.5088328713839,31.1247606376627,47.0072780787855,27.22
LSO,2008,16.0,64.7740777338603,34.9262957779082,32.2248659926221,46.8533785472742,20.74
LSO,2009,17.0,65.2464756258235,36.9292558167223,31.9177386856244,46.6879173111019,20.1
LSO,2010,17.0,65.7526679841897,44.0120973054908,32.2739011552588,46.513642626711,33.75
LSO,2011,22.5,66.337582345191,40.5875591801176,32.6670993955845,46.3352891494026,35.29
LSO,2012,20.6,67.0077075098814,40.9829486466306,33.0804164046671,46.1517105730614,27.59
LSO,2013,26.9,67.7372859025033,41.4540532946386,33.1750785799839,45.9554363412374,30.76
LSO,2014,27.8,68.5141304347826,41.6219412988099,33.4706270105313,45.7130913513405,36.09
LSO,2015,31.8,69.321837944664,45.1779926047975,33.8882494969245,45.4633836393256,37.01
LSO,2016,35.1,70.1720026350461,43.6345324912295,34.1058723013189,45.2031461409937,35.91
LSO,2017,33.7,71.0510540184453,45.2880363890324,33.9064415977458,44.9290166540646,34.71
LSO,2018,47.0,71.9236824769433,42.9445007707789,34.0248641044053,44.6486226808951,36.17
LSO,2019,44.6,72.7735507246377,42.3526112707703,34.3746814573851,44.3661669157439,36.77
LSO,2020,47.5,73.6405467720685,40.9975129570095,34.400816245927,44.341924874777,41.34
LSO,2021,50.4,74.4908432147563,42.2973110537404,34.6506224213028,44.393847265284,36.7
LTU,2000,99.5,55.8317804722399,170.637430078373,26.7772005375036,49.551991097951,45.88
LTU,2001,99.5,55.3736119974473,167.930552789139,26.6369708191206,49.3090172534567,42.32
LTU,2002,99.4,54.9308710912572,173.662873008888,27.369223659236,48.8711032185149,42.71
LTU,2003,99.4,54.4864869176771,189.760507869986,27.2358164852998,49.6674788352361,40.49
LTU,2004,99.4,53.8780312699426,266.232506582802,28.2035689601536,48.9803807441778,38.63
LTU,2005,99.4,53.0077855775367,318.236970984368,29.0598188449609,49.0955198102751,37.32
LTU,2006,99.4,52.1682992980217,359.121354703069,29.5708517627929,49.5210800960822,29.77
LTU,2007,99.4,51.5522335673261,373.023033635946,30.5485217463537,49.311492882278,29.76
LTU,2008,99.4,51.0288153171121,378.902906638989,30.5166922086162,49.4080003176568,32.89
LTU,2009,99.5,50.4653530115676,371.42330880983,26.8489607587766,50.3115835897773,33.1
LTU,2010,99.7,49.418141204627,387.970876220465,24.5594454168871,50.5991033553809,31.56
LTU,2011,99.7,48.3153301209433,434.424748851739,24.5580243681273,50.3392978972041,32.08
LTU,2012,100.0,47.6716501260491,512.718278425304,25.0833719696025,50.5346733873298,29.24
LTU,2013,100.0,47.1908895093738,558.220703236318,25.5250703989869,50.046962275119,34.32
LTU,2014,100.0,46.805538707103,578.962299661912,24.7236966741976,50.1001941558151,29.23
LTU,2015,100.0,46.3672785315243,625.661081316933,25.0726342599778,50.4559154501424,28.34
LTU,2016,100.0,45.7876664218895,693.193992535099,25.1374193344276,50.5800525397133,25.73
LTU,2017,100.0,45.1525837710126,742.976087025737,25.1338471885453,50.4501762453368,23.4
LTU,2018,100.0,44.731646175954,798.342779966262,25.7673574398585,50.1331969731312,21.17
LTU,2019,100.0,44.6205206004471,979.196746539532,25.6996937572251,50.0867046722713,20.76
LTU,2020,100.0,44.6324656659214,946.097917138942,25.36454953707,49.4076413625157,18.93
LTU,2021,100.0,44.7346909439387,1158.34008003928,26.2534326901364,49.5036417606558,16.76
LUX,2000,100.0,169.472433053922,550.422301073144,20.7927602006001,39.8354771005482,12.31
LUX,2001,100.0,171.501984882267,576.172387559471,21.426631375452,40.1325840815387,12.52
LUX,2002,100.0,173.30818890175,639.132786447475,20.0918957541241,40.5077055186045,12.26
LUX,2003,100.0,175.427079853639,682.747316090307,19.2860796608114,41.0130403406954,12.71
LUX,2004,100.0,177.938286087179,734.422012885717,18.8542782201114,41.8875448754782,9.33
LUX,2005,100.0,180.681774041935,783.314487392155,17.2973323166933,42.240201143815,10.36
LUX,2006,100.0,183.586849281014,854.590176902379,16.6935606487908,42.5817279148805,11.58
LUX,2007,100.0,186.444147510546,773.146253231127,16.9210910047092,42.9232273075635,10.65
LUX,2008,100.0,189.806794434561,707.003349558832,15.2792158976468,43.2430004357181,10.42
LUX,2009,100.0,193.354334501216,808.881969200812,12.9099821946745,43.2976441751209,8.63
LUX,2010,100.0,196.916246513832,855.650116631949,13.3455057782538,43.3540330944253,9.31
LUX,2011,100.0,201.342029008025,944.47604359443,13.360108599789,43.9468986601555,9.42
LUX,2012,100.0,206.235870823396,767.982164288309,12.6729719957928,44.2846384660707,8.92
LUX,2013,100.0,211.05785290896,784.645900170949,12.0435677543836,44.1890301362812,8.84
LUX,2014,100.0,216.091529874226,799.290156794131,10.983127459767,44.4343566726949,9.97
LUX,2015,100.0,221.251835336342,782.4081116577,12.5236640645624,45.4034259044486,9.75
LUX,2016,100.0,226.072263698018,827.034754771427,12.0494881748177,45.4946297735346,7.55
LUX,2017,100.0,231.635372078028,824.973663242884,10.7649183914333,46.0631059212383,7.62
LUX,2018,100.0,236.146609386046,848.929137347918,11.752138993493,46.2153380836971,7.59
LUX,2019,100.0,240.827591028798,857.436256566855,10.8118625599794,45.6934236594874,8.64
LUX,2020,100.0,244.874264894386,808.15840905859,10.3642456595322,46.3817597597786,7.67
LUX,2021,100.0,248.62068161867,930.78367569055,9.37607004451385,46.1085500959751,6.22
LVA,2000,99.9,38.0469892490398,213.865960052403,26.7582316969305,48.0412337226289,29.64
LVA,2001,99.9,37.5587767367863,265.796430730056,26.2673957577907,48.702287985906,27.59
LVA,2002,99.8,37.1249296928986,291.562607363946,25.5345711891857,48.7433254287051,27.17
LVA,2003,99.8,36.7678821090523,302.57089162328,27.0728678377656,48.9366630764587,24.77
LVA,2004,99.7,36.3688109663008,328.383769585348,26.9406110050231,48.5361123869096,22.26
LVA,2005,99.7,35.9779356228004,355.232676171516,26.4762240089224,48.4877711007246,22.27
LVA,2006,99.6,35.6494287045816,346.492192346251,27.3691396835578,48.4694624723628,19.11
LVA,2007,99.7,35.3596509553731,391.5946434217,28.6334036109079,48.2885643241932,17.07
LVA,2008,99.7,34.9899882687579,429.737544599418,29.3989351888458,48.9812333604055,21.81
LVA,2009,100.0,34.4170376203256,409.829055178137,24.3430478367805,49.8008018607514,21.76
LVA,2010,99.8,33.7081170552975,425.076907487226,23.0742617221401,50.3872674435627,18.8
LVA,2011,99.8,33.0999244700853,399.290858097751,22.9083614728313,49.9363679914061,18.28
LVA,2012,100.0,32.691902228936,454.417201312226,23.477010680991,50.0097148452454,19.39
LVA,2013,100.0,32.3436289713468,486.920940706343,23.9218028986281,49.9883306104758,16.85
LVA,2014,100.0,32.0404647500281,522.703908098017,23.8475023083408,49.5851488870018,17.4
LVA,2015,100.0,31.7792437366417,580.685729573806,23.6455165019281,49.5643277668238,17.27
LVA,2016,100.0,31.4901409356067,717.79851485085,24.1140345249446,50.0778217507045,17.07
LVA,2017,100.0,31.2123033409935,726.937074901734,23.3072640202775,49.8939821431979,16.8
LVA,2018,100.0,30.9700612274415,763.779602695943,23.6606193211171,49.889843489308,14.24
LVA,2019,100.0,30.755491989008,878.365544260421,23.7190756604558,49.8523515884161,14.27
LVA,2020,100.0,30.5391129680219,890.944205693052,23.6383517011335,49.7269677702928,14.32
LVA,2021,100.0,30.2826610959344,1018.32756938769,23.5085765583541,49.3888152775149,11.95
MAR,2000,69.8,63.6868362088281,106.336951731886,19.7348530055297,24.6734833229677,4.86
MAR,2001,71.6,64.5633945776384,117.40913583655,20.0442896809299,24.9516174440616,4.66
MAR,2002,73.3,65.4226798117858,128.273336868501,20.1084849861516,24.6613586002053,4.57
MAR,2003,75.1,66.2590522070356,141.325121570007,20.1811226533875,24.9175999872862,4.69
MAR,2004,78.2,67.1140891776832,156.843649315169,19.4785412415257,25.1673643767097,4.56
MAR,2005,78.6,68.0218328478602,169.485944007759,19.5097388539007,25.4002044410345,4.56
MAR,2006,96.5,68.9472955411158,186.034884659803,20.3128243246458,25.6202136801068,4.42
MAR,2007,82.2,69.8778131301815,200.76783275223,21.7083286937696,25.8411359903411,4.13
MAR,2008,84.1,70.8195541115841,211.209857554013,22.4033006186147,26.0685109070932,4.12
MAR,2009,85.9,71.7696123683621,231.124006285638,22.3010868153683,25.9265974614015,4.18
MAR,2010,95.7,72.7470669952946,253.329265093771,22.173552051985,25.7909544246679,4.11
MAR,2011,96.1,73.745435805512,258.90636523239,21.8496326020275,25.5692108830763,4.07
MAR,2012,96.4,74.7372641720816,256.203537150929,21.3845033663088,25.1598439547864,3.99
MAR,2013,97.2,75.7059623571589,258.571846130306,21.8893536718303,25.5650006564494,3.9
MAR,2014,97.3,76.6407797445664,236.851686871082,21.9427980653762,25.7413333928232,3.78
MAR,2015,97.3,77.5433295989245,239.03961957788,22.2641904096445,25.601328697301,3.66
MAR,2016,97.8,78.4751445216222,240.228248560383,22.3619849928923,24.9259534167003,3.55
MAR,2017,100.0,79.4227918440511,241.156474639262,22.7930581210501,24.5554133194977,3.41
MAR,2018,98.1,80.3041900067219,247.957047302987,23.0895452957169,24.1215956532721,3.33
MAR,2019,99.6,81.1357786242438,255.858984020234,23.3528548318774,23.6853861801523,3.29
MAR,2020,100.0,81.9722339233699,243.871831914054,23.4559349871145,23.1342736735761,2.97
MAR,2021,100.0,82.8017969975353,276.911315368117,23.8501216770381,22.7575490518184,2.96
MDA,2000,98.7,101.844482362364,58.741578315744,13.8945281812883,51.3704724365405,18.06
MDA,2001,98.8,101.616986454017,72.5085258147287,13.8981334686441,51.5841073192629,19.91
MDA,2002,99.0,101.381934046035,87.3801271517047,14.4455831112933,52.2651416990725,18.5
MDA,2003,98.8,101.132058382973,93.836453740522,14.2341822959314,53.4663954765242,19.21
MDA,2004,99.1,100.846989588049,102.440360947954,14.1251513204107,54.0612577045293,18.59
MDA,2005,98.6,100.566888293243,134.910055760579,14.0567883823708,54.7673490468589,19.2
MDA,2006,98.9,100.287778048526,175.075596787962,14.0158996335631,53.7232996949799,19.38
MDA,2007,99.0,100.055661920841,188.479086581674,13.9331919441531,54.4638016461836,16.85
MDA,2008,99.1,99.8653879625439,221.143697654757,14.3428071559664,54.0726078167116,18.4
MDA,2009,99.2,99.739374107982,251.093859518066,13.1135422579659,53.6605672358785,18.47
MDA,2010,99.3,99.7787848154216,219.443037249944,11.6843188040021,53.7164017741761,18.78
MDA,2011,99.4,99.7210931780946,232.364935569546,11.7989925862903,54.2337822374791,13.56
MDA,2012,99.5,99.6732759521901,234.849608654948,11.6972774896075,54.6359100828164,14.4
MDA,2013,99.6,99.5771842462653,253.528905299361,10.8500361266464,54.4760569414422,13.51
MDA,2014,99.8,99.5164884911377,240.194044231102,10.6152629097602,54.2083445173805,13.6
MDA,2015,99.9,98.7560678343838,297.932830953499,10.5206592540225,53.7787566160638,12.77
MDA,2016,99.9,97.614165825121,299.604842865816,10.2369495540114,53.7772250250497,12.62
MDA,2017,100.0,95.9093883802694,361.885444502353,9.88617528453299,53.9494974644934,11.45
MDA,2018,100.0,94.2543946689506,337.10134800752,10.4930234770253,54.2720558599505,10.95
MDA,2019,100.0,92.756093569939,317.311359899176,11.0443186761263,54.1195112437424,10.63
MDA,2020,100.0,91.7473260542588,281.388288653731,11.5293007091032,53.7703862383404,9.49
MDA,2021,100.0,90.110355122019,367.614154046709,12.2415425842719,53.7330026227091,11.95
MDG,2000,12.6,28.4010351824466,25.655548070426,8.24761799207303,48.7983778734533,11.14
MDG,2001,14.8,29.2893678852701,25.1086218103357,7.94198514934006,48.7872993195227,11.08
MDG,2002,14.0,30.1783419885133,24.748553273226,6.24834076576582,48.7674003977234,11.29
MDG,2003,20.3,31.075857206727,28.3962146611659,5.14797700565091,48.7646227313635,11.4
MDG,2004,15.3,31.9954053031606,24.8797789917684,4.20298857110688,48.7671633123506,11.46
MDG,2005,16.0,32.946498951061,27.7782695657467,3.41494880317706,48.7787799036769,11.4
MDG,2006,16.8,33.9287220139629,27.5365557094395,3.81109805146495,48.751904835479,11.29
MDG,2007,17.5,34.9392698696564,29.2233645469108,4.26625156988707,48.7251956002622,11.0
MDG,2008,18.3,35.9800529628229,29.182440099575,4.80680817844587,48.6992645544237,10.84
MDG,2009,17.4,37.0521030367644,29.4929131011161,5.33277421733781,48.673945485517,10.7
MDG,2010,12.3,38.1458541114971,30.5566102404744,5.98484798382249,48.6495521781133,10.68
MDG,2011,14.3,39.2273910913638,24.5237722237552,6.75855563319116,48.6252585867911,10.63
MDG,2012,18.7,40.327672118186,24.3568415308842,7.68919468282095,48.5999729675146,10.33
MDG,2013,12.9,41.4391371605363,24.655883358954,8.17949681608456,48.5730879656226,10.26
MDG,2014,23.0,42.5650532829151,23.7230694419275,8.69521031751334,48.5440064113567,10.34
MDG,2015,23.8,43.7035097971812,23.6520393947772,9.21127113450001,48.5142378629393,10.06
MDG,2016,22.9,44.8606943966999,24.0723296700534,9.22300369059839,48.5673360538893,10.08
MDG,2017,24.1,46.0439584049502,22.0065616864049,9.25422984099491,48.6162223078994,9.98
MDG,2018,36.5,47.2583808869027,22.7878702122667,9.31541811092526,48.6600088134751,9.95
MDG,2019,31.0,48.5038741835682,19.9032693108705,9.4194349398193,48.7015902828042,9.95
MDG,2020,32.0,49.7654795462358,19.7440752193779,9.58957187482693,48.6673852917513,10.5
MDG,2021,35.1,51.0331436919904,21.5015745938,9.66772101636631,48.7553079858448,10.04
MDV,2000,83.8,940.063333333333,566.094031417147,20.1194207761247,32.2131457938869,3.94
MDV,2001,87.5,955.89,419.79513325742,21.1897151098339,32.4380143737809,3.81
MDV,2002,88.3,972.053333333333,501.393463380642,22.5454889073213,32.6711349958738,3.66
MDV,2003,89.1,988.303333333333,472.661831505689,23.995572318793,32.8977432935663,3.59
MDV,2004,90.0,1004.71,568.422379700364,22.4980473052813,33.1180065820404,3.08
MDV,2005,90.9,1021.43,566.220309805441,20.698562995413,33.326354691013,3.09
MDV,2006,91.7,1046.17,609.268332013076,19.599111255209,33.0846575174932,3.16
MDV,2007,92.6,1081.59666666667,564.400526746103,18.3019230945422,32.322561911478,3.09
MDV,2008,93.6,1120.56666666667,689.938414340314,17.41314504514,31.5014070518126,3.1
MDV,2009,99.9,1160.91666666667,521.467971363983,16.3109094160018,30.7607870262467,3.03
MDV,2010,99.0,1202.64,510.773638481823,17.4582636412409,29.9693437020995,2.93
MDV,2011,99.1,1245.58,577.954478669953,18.8354103365773,29.2629313759142,2.89
MDV,2012,99.2,1289.39333333333,614.814698298616,19.973437211181,28.6340762488881,2.87
MDV,2013,99.4,1333.56666666667,580.544641106795,21.2587717610232,28.0726314489233,2.71
MDV,2014,100.0,1378.72333333333,497.907605555532,22.7254381050488,27.5558206160054,2.73
MDV,2015,99.8,1427.18,431.467012665104,23.4502748851585,27.0451403181036,2.61
MDV,2016,100.0,1477.69333333333,528.694401757608,23.8670150464006,26.5384192810555,2.63
MDV,2017,99.8,1527.62333333333,514.513311258876,23.9028170613119,25.5955994284487,2.43
MDV,2018,100.0,1576.99666666667,335.53808567077,24.3165699548678,24.6365709633222,2.11
MDV,2019,100.0,1625.77,326.313743701566,24.4707079066239,23.6587713596986,2.88
MDV,2020,100.0,1673.72666666667,313.020995587143,24.6678112392483,23.2051276886323,2.35
MDV,2021,100.0,1720.51333333333,351.012132810278,25.0448195786358,22.8934938290416,1.96
MEX,2000,98.0,50.734613544587,272.147182203249,27.06526479757,34.0232849101521,4.06
MEX,2001,97.1,51.4926304688907,302.510895564233,26.0779993656148,33.823993946681,4.33
MEX,2002,97.9,52.2382900794774,325.609519398743,25.6338507955322,34.1586522315642,4.33
MEX,2003,97.4,52.9738496360503,390.975736312108,25.291171277958,34.5182608949361,4.44
MEX,2004,98.6,53.7020658967566,406.76737748606,25.052233145617,35.1605007083571,4.42
MEX,2005,98.9,54.4311859872939,427.488537107547,23.9024633702556,35.6209432102427,4.52
MEX,2006,99.1,55.1730579490213,449.489125786422,24.0183874964356,36.1784123699021,4.31
MEX,2007,97.9,55.9553280691376,465.047534513273,24.0180855455139,36.4657825260203,4.38
MEX,2008,98.9,56.7783574680419,461.867933935387,23.5066820953802,36.4944396739475,4.64
MEX,2009,98.3,57.6145070603668,473.820811183631,22.4891624415582,36.9714625011616,4.89
MEX,2010,99.2,58.4500090022892,434.766585476643,23.0377632326023,36.9480877267498,4.67
MEX,2011,99.0,59.2831626327838,431.986842201181,23.0813540453189,37.2604396494448,5.39
MEX,2012,99.1,60.0932163893104,457.971411626735,22.9239864336918,37.7433126109087,4.98
MEX,2013,99.1,60.8778893490059,468.692695129704,23.2468158905185,37.8674721118,5.33
MEX,2014,99.2,61.6190030607783,482.799220116891,23.7081932199872,37.4301595043344,5.76
MEX,2015,99.0,62.2815946912215,503.874736144622,24.0104171037508,37.7320062356707,5.67
MEX,2016,99.5,62.8881149206513,527.460353410037,24.4459570571239,37.8915569404,5.54
MEX,2017,100.0,63.4790282671879,538.332628693894,24.7887825567837,37.7430731122809,5.68
MEX,2018,99.5,64.0827752771419,552.029054577787,24.9134614384087,38.0623011187493,5.79
MEX,2019,99.6,64.6945559299365,564.949028981119,24.5354508574337,38.8767488971384,6.11
MEX,2020,99.4,65.227528485815,551.697971441938,24.1241144059634,38.5678234012733,6.29
MEX,2021,100.0,65.664316469045,615.411603238041,24.464912914906,38.8956181944697,6.86
