iso3,Year,BX.TRF.PWKR.CD.DT,BX.TRF.PWKR.DT.GD.ZS,DC.DAC.TOTL.CD,DT.TDS.DPPG.GN.ZS,EG.ELC.ACCS.ZS,EN.POP.DNST,FP.CPI.TOTL.ZG,FS.AST.PRVT.GD.ZS,GC.XPN.COMP.ZS,GC.XPN.GSRV.ZS,GC.XPN.TOTL.GD.ZS,HD.HCI.OVRL.UB,IQ.CPA.FISP.XQ,IQ.CPA.MACR.XQ,IT.MLT.MAIN.P2,IT.NET.BBND.P2,IT.NET.USER.ZS,MS.MIL.TOTL.P1,MS.MIL.TOTL.TF.ZS,NE.CON.GOVT.ZS,NE.CON.TOTL.ZS,NE.GDI.TOTL.ZS,NV.AGR.TOTL.CD,NV.AGR.TOTL.ZS,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS,NY.ADJ.NNTY.PC.KD.ZG,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.PP.CD,NY.GNP.MKTP.KD.ZG,NY.GNS.ICTR.GN.ZS,NY.GNS.ICTR.ZS,PV.EST,RL.EST,SE.ADT.LITR.MA.ZS,SE.COM.DURS,SE.PRM.ENRR,SE.PRM.GINT.ZS,SE.PRM.NINT.FE.ZS,SE.SEC.ENRR,SE.TER.ENRR,SE.XPD.TOTL.GB.ZS,SE.XPD.TOTL.GD.ZS,SG.GEN.PARL.ZS,SH.XPD.CHEX.GD.ZS,SH.XPD.CHEX.PP.CD,SH.XPD.EHEX.CH.ZS,SH.XPD.EHEX.PP.CD,SH.XPD.GHED.CH.ZS,SH.XPD.GHED.GD.ZS,SH.XPD.GHED.GE.ZS,SH.XPD.OOPC.CH.ZS,SH.XPD.OOPC.PP.CD,SH.XPD.PVTD.PP.CD,SI.DST.10TH.10,SI.DST.FRST.20,SI.SPR.PC40.ZG,SL.AGR.EMPL.ZS,SL.EMP.TOTL.SP.NE.ZS,SL.EMP.TOTL.SP.ZS,SL.IND.EMPL.ZS,SL.TLF.TOTL.FE.ZS,SL.TLF.TOTL.IN,SL.UEM.TOTL.NE.ZS,SP.POP.0014.TO.ZS,SP.POP.1564.TO.ZS,SP.POP.65UP.TO.ZS,SP.POP.GROW,SP.POP.TOTL.FE.ZS,SP.URB.TOTL.IN.ZS,VA.EST,SuicideRatesPer100k
CAF,2015,0.0,0.0,400609997.438267,0.199868981417524,12.7,7.430928761758,1.40297017136816,11.7154335961189,60.7411196005384,16.3263948847361,9.30655844158761,0.588400274515152,3.0,3.0,0.0406,0.0401355,2.9,8150.0,0.468458111797672,14.776798538189,97.2043463343015,21.8053804538636,534649434.490723,31.5273810283745,19.744921164342,22.1252513485047,43.231643579841,6.16387674928458,1695825714.19282,366.322853938121,4.19878078824811,768.870887999174,4.51815802925188,21.986041550184297,21.49402750755765,-1.89358747005463,-1.71155834197998,93.0,10.0,101.743350982666,101.90027,70.16112,88.118782043457,34.61758422851565,8.38674163818359,1.91022861003876,16.8,5.03434181,38.4556598752151,41.40312195,15.9218430569763,9.05484867,0.45585203,3.26452565,48.77671814,18.7574077547997,19.0517153668956,26.9,7.1,1.6,73.1419449976436,56.973,69.662,6.19109442223202,46.7232073573789,1739750.0,6.642,49.0065874678584,49.0395620696385,1.95385046250308,0.132677645471712,51.008646840433,40.277,-1.22382688522339,36.93
CAF,2016,0.0,0.0,382990002.855658,0.315358025810449,13.4,7.56631513050178,4.94543276106518,12.3148432385651,50.4082847170459,22.5198412387242,9.02134552692702,0.588400274515152,3.0,3.0,0.0417,0.0156142,3.1,8150.0,0.46002262295304,14.408108617903,98.4235092222399,22.463467946845,582527386.278647,31.9189914897237,19.4541735859664,21.6382374370791,42.7610872146136,12.4071823243845,1825018144.65595,387.176203444318,2.87598768927953,826.013301383169,4.85135417429687,21.986041550184297,21.49402750755765,-1.77954876422882,-1.8510274887085,93.0,10.0,89.8505020141602,128.08882,70.16112,13.6688098907471,34.61758422851565,7.3190221786499,1.75408899784088,7.19424460431655,5.44402313,44.6028086890535,32.82312393,14.6400344938918,11.0127058,0.59953427,4.94713306,55.20955658,24.6250123993358,25.0507978986151,26.9,7.1,1.6,72.4995192244523,56.973,69.65,6.21693548290768,46.719276697681,1771652.0,6.642,48.9993292902644,48.9686631215826,2.03200758815304,1.80553237158984,51.0074224652887,40.618,-1.08043265342712,36.98
CAF,2017,0.0,0.0,342690002.571791,0.846260321242347,14.1,7.6944861793316,4.18072331871267,11.2150177342096,47.8910066085624,26.5721674169141,8.67679860120799,0.588400274515152,3.0,3.0,0.0439,0.0129133,4.0,8000.0,0.44421049358449,14.0670343149476,97.0227469908354,25.6012512008403,679527104.438207,32.7901712257048,18.4404200364989,20.7372245546503,42.9438787890876,-5.48768285131629,2072349972.6818,432.324025684263,2.7861131027974,883.810734876066,7.59246811349792,21.986041550184297,21.49402750755765,-1.99353337287903,-1.75811660289764,93.0,10.0,110.711418726824,101.90027,70.16112,15.42516040802,34.61758422851565,8.89505004882812,1.75365018844604,8.57142857142857,6.66541576,58.3354874402151,31.45635605,18.3502179236295,10.93435097,0.72881997,5.25997734,56.41589355,32.9104851470249,33.6066627456256,26.9,7.1,1.6,71.8802056331637,56.973,69.625,6.24276281063339,46.7878028682672,1800948.0,6.642,49.0251038356962,48.87737285649,2.09752330781376,1.67978155291511,51.0478644984856,40.98,-1.106525182724,38.24
CAF,2018,0.0,0.0,392560002.51323,0.473451417109934,14.6,7.83116151401329,1.61215686991555,12.3443319944716,49.1138944132945,24.4048075180708,10.1233533419528,0.588400274515152,3.0,3.5,0.045,0.0124624,5.1,10150.0,0.553954333423749,7.70001000295874,101.400140000892,26.0,693863457.852854,31.2413315121572,18.1315380967628,20.5557559569889,43.0085884398546,21.4736112180669,2220979146.11241,455.243962859534,1.9780319759616,905.817788941094,6.78672859332907,21.986041550184297,21.49402750755765,-2.17220759391785,-1.7171630859375,50.0,10.0,101.743350982666,101.90027,70.16112,88.118782043457,34.61758422851565,9.13549613952637,1.56587600708008,8.57142857142857,10.99526691,103.100399004519,51.37660217,52.9694785873107,6.26232672,0.68855953,3.91087461,41.67272949,42.9647477458959,43.6744357500973,26.9,7.1,1.6,71.3269400283967,56.973,69.643,6.27639086730138,46.8486001874167,1832281.0,6.642,49.0475247593754,48.7904355645416,2.16203967608299,1.76068487647458,51.0842840560425,41.364,-1.20389401912689,36.81
CAF,2019,0.0,0.0,422460000.373423,0.701464554704186,14.3,7.93717775851552,2.68537355266787,11.7050145625006,50.2879583175504,28.1163274298657,9.93933909760806,0.588400274515152,3.0,3.5,0.0404,0.0100916,7.51,10000.0,0.538247316029759,8.0446400022651,104.133460001467,26.0,629557507.566426,28.3418324649438,17.7823211129395,20.5119712162628,40.1295759610892,-0.472077129859699,2221301351.43918,449.228467602439,1.72290159793216,984.843183678857,2.96891923766375,21.986041550184297,21.49402750755765,-2.13587546348572,-1.76526069641113,59.8423118591309,10.0,101.743350982666,101.90027,70.16112,88.118782043457,34.61758422851565,9.79781246185303,1.76792073249817,8.57142857142857,7.76140118,75.3376695060992,27.89797401,21.0176825661977,10.55166054,0.81895673,4.84231758,60.55825424,45.6231757684264,46.3706125527803,26.9,7.1,1.6,70.9077586723042,56.973,69.57,6.28933435592442,47.1185468183663,1857882.0,6.642,49.0201283049631,48.7913178211798,2.18855387385715,1.34469255324203,51.2245222363159,41.77,-1.22169196605682,34.89
CAF,2020,0.0,0.0,472869998.944924,0.167965678199473,15.4,8.06868278275386,1.71015659523153,11.7039071336529,38.6803700321848,41.5053541605559,13.9733066121224,0.320747911930084,3.0,3.5,0.0398,2.907935,26.35,10000.0,0.533414412324007,9.67704000219521,100.877300004706,25.9999999979092,686288136.209983,29.4959372264099,17.7270265677463,20.4481887695507,39.0027421513241,-3.27328052691277,2326720900.38047,462.879071294011,-0.744488614542561,1066.29005423151,-0.722206431983011,21.986041550184297,21.49402750755765,-2.23627758026123,-1.75423848628998,49.2299995422363,10.0,101.743350982666,101.90027,70.16112,88.118782043457,34.61758422851565,9.78244304656982,2.14468050003052,8.57142857142857,8.98555374,87.6498917242264,35.90271759,31.4686936389697,13.59414101,1.22150886,4.86442041,49.67552567,43.5405454073775,44.2659480454601,26.9,7.1,1.6,71.0107190583151,56.973,68.478,6.41073611782434,47.3715738125528,1874715.0,6.642,48.9114124904993,48.887967352272,2.20062015722865,1.64324789708014,51.3624140552247,42.198,-1.30338644981384,35.96
CAF,2021,0.0,0.0,410219995.329157,0.250275632248585,15.7,8.20588140871296,4.25936417542868,11.7946888020579,49.9024265440372,31.6993081956735,11.6613898280077,0.588400274515152,3.0,3.5,0.0391,0.00976115,26.35,34600.0,0.928209783292858,9.14075000341498,101.981140001809,25.3641399970476,899782311.772022,35.7553299980455,18.7145668307096,21.5873200020514,42.4647199982968,-2.29215071844136,2516498412.46384,492.263142830507,-0.705468755505223,1128.55237996459,1.99648528892862,21.986041550184297,21.49402750755765,-2.12685298919678,-1.68871343135834,93.0,10.0,101.743350982666,101.90027,70.16112,88.118782043457,34.61758422851565,9.08869171142578,1.87251687049866,12.8571428571429,9.15270615,92.7572229658672,35.78597641,33.1940765960814,13.81337929,1.26429796,6.42116737,49.57910919,45.9882043169918,46.7502413326335,33.1,5.6,1.6,70.9449037035622,56.973,68.261,6.42603749135319,47.5990128050195,1900739.0,6.642,49.0033156628391,48.7749163748753,2.22176796228556,1.68608971248183,51.4241404854873,42.648,-1.19410347938538,33.09
CAN,2000,554559608.300993,0.0744601776108418,205834998.8851695,1.50003420459832,100.0,3.42261133957721,2.71943995691976,73.987738492292,10.3660826936598,7.38136744069576,18.7745182688509,0.588400274515152,3.5,3.5,67.5,4.56733,51.3,68500.0,0.423181107366731,19.1064161806335,73.6410132153413,20.6144677111521,15578075550.468,2.09165300710719,17.0244371251909,29.5000375204667,61.3006673218433,5.83808292440511,744773415931.587,24271.0020563821,4.16394850028571,29362.0841609786,5.86394107756669,24.4150563580533,23.7746280731218,1.16752684116364,1.66548609733582,93.0,10.0,99.4177627563477,101.07505,70.16112,101.992736816406,58.5191192626953,14.0369701385498,5.42331981658936,16.8,8.24814415,2405.67150004447,0.0,0.0,72.85163879,6.00890827,14.8156271,16.60520935,399.466812643191,653.100349428355,25.2,7.2,1.6,2.51550915044651,61.272,60.832,23.294177869961,45.7476445646897,16186923.0,6.829,19.206853999425,68.2568366113173,12.5363093892577,0.931281553452429,50.504501145498,79.478,1.53196537494659,17.34
CAN,2001,611188719.329728,0.0827068712182574,205834998.8851695,1.50003420459832,100.0,3.45999036315513,2.52512013979906,121.35283176137,9.79622141076048,7.84762367268414,18.7110049059225,0.588400274515152,3.5,3.5,67.7,9.08579,60.2,66100.0,0.401704051680654,19.5093203790186,74.6034852582053,19.6713949333135,15650826446.281,2.11789067175753,16.0387406239215,28.4475354619999,62.541468806109,0.0063883170675609,738981792355.372,23822.096210932,0.774519432401604,30230.8487685762,1.69398869679156,23.2911416034895,22.635489053482,-0.0139150014147162,-0.264288276433945,93.0,10.0,101.743350982666,101.90027,70.16112,88.118782043457,34.61758422851565,14.0369701385498,4.95303010940552,20.5980066445183,8.62482357,2591.25879818127,0.0,0.0,72.80158234,6.27900839,15.27647972,15.92599487,412.683757646191,704.781330926509,25.2,7.2,1.6,2.16014538278363,61.149,60.69,23.062826289589,45.8707619007104,16454900.0,7.219,18.9068718397766,68.4701227930397,12.6230053671836,1.0861994547665,50.4822613083486,79.81,-0.0473036523908376,17.61
CAN,2002,635318060.390276,0.0835231205643071,205834998.8851695,1.50003420459832,100.0,3.497728426127,2.25839440940855,117.839456406914,10.8234657662657,8.26357247123676,17.963084125068,0.588400274515152,3.5,3.5,65.4,11.1461,61.6,61600.0,0.363594917249988,19.7787192119877,75.7903034882679,19.7393454062916,15118842796.1512,1.98762322116267,15.7090594100464,27.5731410327833,63.0157654393488,1.88352797693551,760649334098.005,24256.0192337185,1.88796484588035,30963.9218856684,3.3216657474219,22.2885769294925,21.7247371980219,1.21803176403046,1.66139602661133,93.0,10.0,101.743350982666,101.90027,70.16112,88.118782043457,58.4150009155273,14.0369701385498,4.99308013916016,20.5980066445183,8.85670471,2727.0447698299,0.0,0.0,72.43798828,6.41561842,15.88256645,15.9083395,433.827540571501,751.628473514244,25.1,7.2,1.6,2.11688667417566,61.737,61.298,23.2298586828841,46.0824152807611,16941931.0,7.665,18.6192975219813,68.6736734090251,12.7070290689936,1.08479328329522,50.4681474365239,79.888,1.49905383586884,17.05
CAN,2003,672291476.854856,0.0750710176451684,205834998.8851695,1.50003420459832,100.0,3.529322777419,2.75856321360112,113.240980376842,10.8672599217045,7.98817613842225,18.0373335713637,0.588400274515152,3.5,3.5,64.7,14.1756,64.2,61600.0,0.355213935088805,19.8962017689692,75.5717908542155,20.4666776118118,18386267932.3389,2.05309139249344,14.6632534815922,27.9074104477255,62.9236129817923,2.23718607733292,895540646634.787,28301.8645937428,0.895018592714791,32351.5456968698,1.8323678271624,22.4970677991685,21.943777150402,1.05307674407959,1.69705653190613,93.0,10.0,101.743350982666,101.90027,70.16112,88.118782043457,34.61758422851565,14.0369701385498,4.32492995262146,20.5980066445183,9.01090145,2897.40001637717,0.0,0.0,73.13981628,6.59055662,16.36354446,15.2514801,441.89639851007,778.246953926764,25.3,7.1,1.6,2.10705420065225,62.444,62.028,22.9734222936136,46.3435972861194,17341662.0,7.574,18.3367323688591,68.8586776013757,12.8045900297652,0.899226809998674,50.463201304717,79.967,1.54755675792694,17.66
CAN,2004,827662792.757915,0.0806146549270693,205834998.8851695,1.50003420459832,100.0,3.56237648609852,1.85725871857256,115.443313139541,10.9077506775068,8.1079674796748,17.2659172104417,0.588400274515152,3.5,3.5,64.0,16.8551,66.0,71000.0,0.404446496171772,19.4174844503805,74.1358244667312,21.3828605310678,22256725595.6956,2.16781311109181,14.2955430912374,28.3911197223378,62.4043589843411,4.62715651514375,1026690238278.25,32145.5412620217,2.13581559364609,33927.6696952532,3.37457960405077,24.1815836681558,23.6605040718316,0.87644749879837,1.68714725971222,93.0,10.0,99.4190063476562,101.90027,70.16112,88.118782043457,34.61758422851565,14.0369701385498,4.32492995262146,21.1038961038961,9.06628132,3057.41927474776,0.0,0.0,73.06193542,6.62400055,16.9260788,15.28786945,467.414277309541,823.609532282837,25.2,7.1,1.6,2.0231687271292,62.638,62.239,23.0487870717783,46.460973533477,17554856.0,7.185,18.0338628799296,69.0493454832701,12.9167916368003,0.932186964148048,50.4590638371026,80.045,1.66845452785492,16.44
CAN,2005,933656853.336043,0.0795882712229774,205834998.8851695,1.50003420459832,100.0,3.59627553791775,2.21355203439767,121.661092958293,10.6961453305496,7.48911717926759,17.8239879344923,0.588400274515152,3.5,3.5,55.9,21.5905,71.7,71000.0,0.400993447145816,19.0759109803014,73.381950838965,22.6320421110981,22058095395.2798,1.88031145780062,13.3747616196987,29.2129915241778,62.0334657453398,2.80661903294732,1173108598778.68,36383.6600068095,2.23757658237358,36328.378994377,3.30001948108709,24.9618523261171,24.4517541390569,0.828725039958954,1.65014719963074,93.0,10.0,98.5796737670898,101.90027,70.16112,100.25789642334,34.61758422851565,14.0369701385498,4.76588010787964,21.1038961038961,9.03540611,3262.43880505192,0.0,0.0,73.03554535,6.59905815,17.13103867,15.36829376,501.381172973373,879.698892029871,25.2,7.2,1.6,2.12205008855521,62.604,62.221,22.6905011703111,46.4460713231795,17706025.0,6.758,17.7072452727055,69.2461072880222,13.0466474392723,0.94708626967041,50.4518980216289,80.122,1.50687944889069,16.98
CAN,2006,1085691997.21255,0.0822952290790777,205834998.8851695,1.50003420459832,100.0,3.63291127522004,2.00202539534161,134.12080712347,11.1461668864193,7.99036227789289,17.0276912468077,0.588400274515152,3.5,3.5,55.7,24.555,72.4,64000.0,0.355941099089386,19.2487641773811,73.6677905669883,23.5958930196569,22440937940.7616,1.70101845949482,12.5833403493579,28.8475544811015,62.7231931063883,3.76314134773921,1319264809590.97,40504.0370977806,1.602901526748,38119.3909593545,3.11278390522945,25.0148540240725,24.6172770797873,1.03495657444,1.80108332633972,93.0,10.0,99.7602920532227,97.07888,70.16112,100.439888000488,34.61758422851565,14.0369701385498,4.32492995262146,20.7792207792208,9.32523441,3534.3250427956,0.0,0.0,69.50933075,6.48190737,16.76576424,15.89845181,561.902945570159,1077.63950221378,25.7,7.2,1.6,2.08178496254019,62.836,62.495,22.2063172877919,46.5821618004791,17980503.0,6.484,17.3943580562524,69.3935234197471,13.2121185240005,1.01355939144957,50.448001263524,80.213,1.41559481620789,15.43
CAN,2007,1177479621.67601,0.0801649824196723,205834998.8851695,1.50003420459832,100.0,3.66834597611535,2.13838399266837,123.533648061052,11.1249369429965,7.51340545186182,16.9627803202211,0.588400274515152,3.5,3.5,55.2,27.4244,73.2,64000.0,0.349928261972481,19.2505356033619,73.9786772815436,23.9078762217461,23312540731.7754,1.58716073171659,11.9029448677155,28.6859019053535,63.0964212821521,1.99521548589574,1468820407783.26,44660.0838892281,1.06414485183241,39575.4770075876,2.16115589481325,24.768899623572,24.4043195574877,1.00701069831848,1.79710018634796,93.0,10.0,99.5356979370117,96.41605,70.16112,101.266807556152,63.8258285522461,14.0369701385498,4.7664098739624,21.3114754098361,9.42872047,3708.53894753401,0.0,0.0,69.67121887,6.56910515,17.05416107,15.62043285,579.289853589464,1124.75457181378,25.6,7.3,1.6,1.95753425728379,63.307,62.978,21.7531877390931,46.769076817619,18289463.0,6.156,17.1350178697098,69.4575467796062,13.4074353506841,0.970654173316653,50.4510930999359,80.396,1.38467156887054,15.8
CAN,2008,1299412196.87697,0.0836716563310317,205834998.8851695,1.50003420459832,100.0,3.70832237476842,2.37027067444299,124.097771689277,11.2986526681692,7.52054204141615,17.0833534495245,0.588400274515152,3.5,3.5,54.6,29.4247,76.7,64000.0,0.344464265492388,19.7194394824506,74.1807681166417,24.0725027760344,27461105904.4049,1.76827354801333,10.6115120938541,29.3420195046589,62.7344542075025,0.218344750481549,1552989690721.65,46710.2526864484,-0.0933427837335614,40376.0882836384,0.976145095287336,24.6089607155983,24.2474093054808,1.0413726568222,1.79639303684235,93.0,10.0,98.5952835083008,97.08908,70.16112,102.266227722168,64.2995529174805,12.4984664916992,4.62612009048462,22.0779220779221,9.58826923,3848.0136326199,0.0,0.0,69.83197021,6.69567776,17.26784515,15.51378059,596.972358715815,1160.87002590256,25.5,7.2,1.6,1.9145965078368,63.349,63.041,21.5329627603747,46.759511627176,18579576.0,6.284,16.9248874819745,69.4541838737891,13.6209286442365,1.083871149194,50.4543846266647,80.578,1.40752851963043,15.91
CAN,2009,1196444724.41024,0.0870378903831614,205834998.8851695,1.50003420459832,100.0,3.75101571675707,0.299466803009299,36.0581396070456,11.8263564007534,7.11093559079463,18.85417104193,0.588400274515152,3.5,3.5,55.3,30.4201,80.3,65722.0,0.350562560577815,21.9645855050549,79.5375139849325,21.9594942895654,21305222640.189,1.5498932753953,10.061196410184,25.0760182112778,66.8690424823749,-7.23081460837585,1374625142157.29,40874.8831932903,-4.02008812114738,38864.0566958538,-3.11860934500729,18.8444871020972,18.5200134745716,1.12707591056824,1.7967267036438,93.0,10.0,99.5911026000977,99.09489,70.16112,102.963790893555,63.6141700744629,12.5725317001343,4.84057998657227,22.0779220779221,10.69968033,4134.198129066,0.0,0.0,70.27241516,7.51892376,17.31643105,15.17761517,627.472673456035,1228.99721601333,25.4,7.2,1.6,1.90144756663791,61.584,61.288,20.4295196166146,46.9695903700856,18747581.0,8.46,16.7366419048712,69.4115083969769,13.8518496981519,1.14470768476526,50.4551035183497,80.758,1.40189552307129,16.81
CAN,2010,1199157750.27888,0.0741436713060295,205834998.8851695,1.50003420459832,100.0,3.79293521117963,1.77687154092627,36.0581396070456,11.2099006164297,7.34903761479431,19.0847071449408,0.778725802898407,3.5,3.5,53.8,31.6318,80.3,65700.0,0.346990828984857,21.4754574603582,78.473823651928,23.4820046985497,24150754718.8512,1.49323608111661,10.0271541121914,26.3511331619895,65.7334191252823,4.38442285020901,1617343367486.26,47560.6666009406,1.95144747592553,40098.2537191139,2.78911158544035,19.7018979125923,19.312530097616,0.936318218708038,1.79859042167664,93.0,10.0,99.1202697753906,100.1977,70.16112,102.496223449707,61.8762588500977,12.6209001541138,5.356369972229,22.0779220779221,10.70405102,4268.16528375908,0.0,0.0,69.93920898,7.4863286,17.38419342,15.61018085,666.268278794952,1283.04444300484,25.3,7.3,1.6,1.77843013002565,61.569,61.275,20.2599700733216,47.1025209491092,18934218.0,8.178,16.5629523390842,69.3276453126297,14.1094023482861,1.11135202971694,50.4545368280323,80.937,1.35265874862671,16.42
CAN,2011,1227344978.04621,0.0684395668583124,205834998.8851695,1.50003420459832,100.0,3.83011279793076,2.91213508872351,36.0581396070456,11.8152680192627,7.78147943475172,17.8502680006291,0.588400274515152,3.5,3.5,52.9,32.6506,83.0,65700.0,0.343753997709876,21.1458668604215,77.0486166500288,24.1514534714945,31664131072.9025,1.76566446625627,9.95539617251473,27.1393405983891,64.7982061516417,3.52585611291983,1793326630174.52,52223.8588398531,2.13607713967458,41666.8374590278,3.21081879566083,21.2586487369455,20.8571094113825,1.07717573642731,1.72711992263794,93.0,10.0,98.5558700561523,99.8457,70.16112,102.817977905273,63.154899597168,12.7131490707397,5.26205015182495,24.7557003257329,10.40832329,4309.68138098431,0.0,0.0,70.28756714,7.31575775,17.59642792,15.15951061,653.326600440866,1280.51114107221,24.6,7.5,1.6,1.76816686054078,61.797,61.508,20.4792259716561,47.0131623248758,19112505.0,7.637,16.4219828983574,69.148336286437,14.4296808152056,0.97540725097113,50.4462899097286,81.096,1.38014459609985,15.24
CAN,2012,1254600489.98476,0.0686186551035798,205834998.8851695,1.50003420459832,100.0,3.8718472515473,1.51567823124517,36.0581396070456,11.5280194700716,7.58807926743543,17.5175199279774,0.588400274515152,3.5,3.5,50.8,33.4739,83.0,66000.0,0.341400277030807,21.0578451788387,77.078160359675,24.867543598009,33118038446.1077,1.81134574390941,10.0201674141654,26.6346687974256,65.1632411251064,0.316497875692619,1828366481521.6,52670.3447335415,0.658841990369126,42291.9729357094,1.88642366130418,21.2958726806541,20.9179512281937,1.11301624774933,1.75642120838165,93.0,10.0,99.4407119750977,101.90027,70.16112,110.901802062988,63.6187591552734,12.8579139709473,4.69258737564087,24.6753246753247,10.54460621,4432.81800163591,0.0,0.0,70.57069397,7.44140196,18.18252754,14.98691845,664.342816534817,1304.54761679846,24.8,7.0,1.6,1.72459521987484,61.903,61.638,20.6756489426905,47.0744841260768,19332146.0,7.392,16.327506299947,68.8517946416003,14.8206990584527,1.08374652233653,50.42760092085,81.137,1.43750536441803,16.16
CAN,2013,1336538605.70778,0.0723784507605154,205834998.8851695,1.50003420459832,100.0,3.91284812265562,0.938291897815317,36.0581396070456,11.9871875740391,6.90344833952313,17.0848821579089,0.588400274515152,3.5,3.5,47.9,34.2683,85.8,65700.0,0.336148005813467,20.7043347111761,76.6651999817059,24.907675073032,34978830269.318,1.89423151227836,9.58849235825594,26.6132351758366,65.1674412760895,1.60340044001785,1846597421834.98,52638.1187235237,1.25359012904651,44301.0562529133,2.59130353040815,21.9313444576313,21.5972984025064,1.06142175197601,1.74750757217407,93.0,10.0,99.3510589599609,101.90027,70.16112,111.519577026367,65.774299621582,13.002293586731,4.5890097618103,24.6753246753247,10.43964291,4597.03412117261,0.0,0.0,70.96649933,7.40864944,18.53983879,14.55731869,669.204895379401,1334.67997497522,24.7,6.8,1.6,1.80261917546294,62.047,61.788,20.3996291995192,47.119866490403,19544962.0,7.143,16.2714380359575,68.4998731704546,15.2286887935879,1.05338098055318,50.4083776718462,81.178,1.45344030857086,16.13
CAN,2014,1351304689.29191,0.0748334365365903,205834998.8851695,1.50003420459832,100.0,3.9522291338328,1.90663590717861,36.0581396070456,11.5909340961602,7.12521851811103,16.4020498301416,0.588400274515152,3.5,3.5,46.0,35.2694,87.1,70200.0,0.358257746647573,20.266560128167,76.0628744240931,24.8707076104681,28649089979.3945,1.58654807741954,9.42615082382699,27.1379424601872,64.9019974464847,1.17211451941492,1805749878439.94,50960.8431174661,1.8484095174269,45758.1007297304,2.78208504583969,22.5122519888347,22.1484938947536,1.17550384998322,1.88629722595215,93.0,10.0,99.4990463256836,101.90027,70.16112,111.855911254883,67.2278594970703,12.9890079498291,4.84358978271484,25.0814332247557,10.28526115,4679.89922868422,0.0,0.0,70.80599213,7.28258133,18.97963524,14.70750904,688.296623516361,1366.2499007745,24.7,7.2,1.6,1.72755098214632,61.654,61.385,20.2356456912554,46.997935322841,19594831.0,7.023,16.2409277800845,68.1358280352841,15.6232441846315,1.00142284689661,50.399291266386,81.218,1.41233158111572,16.9
CAN,2015,1274255368.12748,0.0818662480322062,205834998.8851695,1.50003420459832,100.0,3.98239245827659,1.12524136094277,36.0581396070456,10.7322603919721,7.12558714826322,17.0597786823228,0.588400274515152,3.5,3.5,43.4,36.4699,90.0,67500.0,0.342536207092012,20.8778251262785,78.6867941894313,23.8215933948339,29104161348.0672,1.86983594598587,9.9754225443394,24.4156825468916,67.0009977683349,-3.07165764410232,1556508816217.14,43594.1941045394,-0.112369172949158,44669.4513631838,0.775402470825057,19.8738249237842,19.5693636315682,1.26233685016632,1.8071414232254,93.0,10.0,99.8411407470703,101.90027,70.16112,111.930450439453,67.4031677246094,12.7445983886719,4.7393798828125,26.0355029585799,10.76850224,4775.61106139063,0.0,0.0,70.9001236,7.63488102,19.07842636,14.69644833,701.8452416558,1389.69700157599,25.1,7.0,1.6,1.64393695917142,61.582,61.311,20.0427476019242,46.9006106075801,19705946.0,6.945,16.2326789820677,67.7571212622664,16.0101997556659,0.760300145238936,50.3989073648762,81.259,1.46729922294617,16.94
CAN,2016,1289324860.09108,0.0843801895863589,205834998.8851695,1.50003420459832,100.0,4.02771072511681,1.42875954701085,36.0581396070456,10.4161494188015,7.16792687055637,17.498604071126,0.588400274515152,3.5,3.5,41.7,36.8233,91.2,67500.0,0.339922337565845,21.0480401948524,79.5323502505266,22.7611201594839,28454713729.5458,1.86222589313529,9.92800413520787,23.2953005455848,67.9588532993538,-0.501451763300622,1527994741907.43,42314.0615817218,-0.0982963525159875,46470.6466391111,1.36161654911255,19.3832507834657,19.1464545719812,1.24041163921356,1.8009147644043,93.0,10.0,98.5470275878906,101.90027,70.16112,111.770286560059,69.5068588256836,12.6629419326782,4.81642007827759,26.0355029585799,11.06097317,5105.81236040321,0.0,0.0,69.8986969,7.73147631,18.9714241,15.60097218,796.556349936501,1536.91593224794,24.6,7.4,1.6,1.94745888181038,61.283,61.018,19.5077843845451,46.9985587796476,19857477.0,7.038,16.2216897081515,67.3902081027321,16.3881021891164,1.13153974027004,50.3961588788091,81.3,1.44561123847961,14.52
CAN,2017,1268185480.31644,0.0768939488154854,205834998.8851695,1.50003420459832,100.0,4.07614836279598,1.59688412852977,36.0581396070456,10.8521228780506,7.57719677150605,17.6065954076372,0.807,3.5,3.5,39.3,37.8277,92.7,72000.0,0.357224065371607,20.7033313853187,78.6795637381513,23.5504692286096,31171032151.0368,1.88999463244888,9.68457578828024,24.0278028870792,67.1166720622468,3.8685574457342,1649265644244.09,45129.628116623,1.80946446279282,48317.3874457165,2.96630249731136,20.1009086428709,19.845280989292,1.08968114852905,1.76343929767609,93.0,10.0,98.7742080688477,101.90027,70.16112,111.802101135254,70.6271591186523,12.9404630661011,4.95996999740601,26.2686567164179,10.93421078,5245.31618100782,0.0,0.0,69.67433167,7.61833811,18.8314476,15.81531811,829.563403176909,1590.67723904994,24.9,7.3,1.6,1.51620731128188,61.802,61.564,19.7527719960504,47.0217857561568,20155417.0,6.426,16.1718572232365,67.0699290855306,16.7582136912329,1.19543575451553,50.3821359508377,81.35,1.47808432579041,15.21
