iso3,Year,SL.TLF.TOTL.FE.ZS,SP.POP.TOTL.FE.ZS,EN.POP.DNST,SE.COM.DURS,SL.IND.EMPL.ZS,SH.XPD.OOPC.CH.ZS,NY.GDP.MKTP.CD,SP.URB.TOTL.IN.ZS,SL.TLF.TOTL.IN,SH.XPD.EHEX.PP.CD,GC.XPN.COMP.ZS,NV.IND.MANF.ZS,EG.ELC.ACCS.ZS,SL.AGR.EMPL.ZS,MS.MIL.TOTL.P1,SP.POP.1564.TO.ZS,MS.MIL.TOTL.TF.ZS,SE.XPD.TOTL.GD.ZS,IT.MLT.MAIN.P2,DT.TDS.DPPG.GN.ZS,SuicideRatesPer100k
GTM,2009,34.8495656248361,50.3381951011462,132.65781075028,16.0,22.1748891339897,56.9231987,37126148264.6383,48.104,5205293.0,15.3819575635365,29.0317947903988,18.9536925736932,83.1,33.4530234371232,34212.0,56.2546344297125,0.65725406811874,4.32492995262146,9.94,1.44858858272494,7.53
GTM,2010,35.0643080534603,50.3459800623623,135.312728630086,16.0,22.0080323474166,58.94914246,40676578423.4871,48.403,5323128.0,10.8397973255153,29.5808791492296,18.9383695734809,84.3,33.5001369481947,34212.0,56.8220039672106,0.642704815664775,2.8486499786377,10.3,1.3816517874379,6.8
GTM,2011,33.2766637874061,50.3512578483484,138.037756625607,16.0,19.8492877883799,58.87919998,46876006272.2387,48.701,5569717.0,13.3319453074409,30.3144376031086,18.9568997751997,84.0,37.5666504730153,42300.0,57.388835025771,0.759464080490984,2.96865010261536,11.0,1.94835307573882,5.57
GTM,2012,35.1992044478597,50.3547399322688,140.814175065323,16.0,19.4980836286116,58.3199234,49593929487.1263,49.0,6083825.0,17.3213847189668,29.2621616690719,19.4267259519628,86.8,32.2569095614364,42300.0,57.9383453416222,0.695286271383546,3.00524997711182,11.6,1.12841460600459,5.32
GTM,2013,33.5739541688194,50.3574757375187,143.59217058604,16.0,18.1563127751155,54.61948013,52996446269.442,49.311,5790992.0,11.0431260896104,31.0956428931526,14.4164226540723,88.1,30.880967786851,42300.0,58.4664825867373,0.730444801167054,2.88808989524841,12.1,1.6830863711741,5.58
GTM,2014,33.5305952125626,50.3598265088711,146.339352370287,16.0,19.4585377434628,55.55548096,57852153058.502,49.634,6005384.0,12.439295300237,33.9102046771188,14.0766487906713,85.5,31.5335599482183,43050.0,58.9667208167469,0.716856740551479,2.98562002182007,11.0,1.049416459323,5.71
GTM,2015,32.3067736075318,50.3618453140553,149.045754012691,16.0,18.8946385606828,55.72278976,62186064718.7424,49.971,6154180.0,8.04707543274366,36.4070708812393,14.326328695069,90.5,31.8757337553809,43050.0,59.4359269367157,0.699524550793119,3.03032994270325,10.8,1.05099666138013,6.0
GTM,2016,33.1664616117631,50.3632913633246,151.817469204927,16.0,21.0129947127288,56.06058884,66053403469.0024,50.319,6330012.0,7.99631626623562,35.5399006622043,14.190600806824,91.8,29.3773883046937,43050.0,59.8961168521756,0.680093497453085,2.94474005699158,15.1,1.09125435172442,6.06
GTM,2017,32.2972978150053,50.3639717548188,154.603928704741,16.0,19.0027657571488,54.1341095,71653754066.2763,50.68,6525645.0,5.36631738718854,36.4389936839006,14.1404419045845,93.3,31.779561425449,43000.0,60.3424312037219,0.658938694948928,2.95009994506836,14.9,1.18772255200148,6.31
GTM,2018,32.3199707410701,50.3632562500876,157.201241134752,16.0,19.1001489726682,57.50035858,73328365862.4329,51.054,6638657.0,8.64590277706376,35.7740613609537,13.9542763714142,94.2,32.916269467879,43050.0,60.7606992532509,0.648474533328051,3.13193988800049,14.5,0.848357177914492,6.1
GTM,2019,31.9253784832553,50.3626211295009,159.609957073535,16.0,19.0548467780148,55.9891777,77172317258.6478,51.439,6643821.0,4.69926057184957,36.4376279336679,13.8112907260869,95.4,31.0846473926847,43000.0,61.1806848214015,0.647217918724782,3.19297003746033,11.5,1.0591549189541,6.33
GTM,2020,32.5338310765006,50.3725746696236,161.97578387458,16.0,20.3304568487915,56.29158783,77719464220.73,51.836,6537776.0,5.50827966150777,33.1483897571623,14.1081589463862,96.6,30.4328754600405,43000.0,61.6502064214905,0.657716018413601,3.29503011703491,13.1,1.34941651906665,5.69
GTM,2021,33.1894370163203,50.3937858869856,164.227790220231,16.0,22.0669466947146,60.97982407,86478835636.3813,52.245,6800730.0,15.5766531557406,34.7812202889856,13.9283829228936,97.9,29.1745936549522,34600.0,62.1568682212309,0.928209783292858,3.10634994506836,13.2,1.01750253235097,5.27
GUY,2000,31.2938386234041,50.1456529015522,3.88535433070866,6.0,24.3936677880641,40.24978256,712667896.727512,28.694,277438.0,0.22358006890133,24.3289207281494,2.64129456033523,74.6,24.9981582889276,3100.0,59.5692256600142,1.11736676302453,8.48414993286133,8.94,7.24370528783304,30.97
GUY,2001,30.9886214648638,50.1018343259509,3.88355092710185,6.0,24.9138310883432,42.25862503,712167450.162898,28.606,275343.0,1.00987568042134,24.3289207281494,2.69782419991035,75.1,23.4173540275988,3100.0,59.5991379733217,1.12586846224527,8.39729976654053,10.5,5.57685407846246,34.76
GUY,2002,30.6884502094806,50.0606297109154,3.87935991871984,6.0,25.3746577047548,40.30484009,726131434.715338,28.518,273295.0,3.18952939343742,24.3289207281494,2.85522671533,75.7,22.1774126628496,3100.0,59.7038310644115,1.1343054208822,8.36553955078125,10.5,7.87254825959722,33.87
GUY,2003,31.1830345761922,50.0544488868446,3.87656083312167,6.0,25.2472985489349,38.46101379,743063950.317749,28.307,274582.0,9.49004875788361,24.3289207281494,2.68908262994225,76.2,21.8326644025934,3100.0,59.9050716058087,1.12898879023388,6.95590019226074,12.1,6.85728170149404,33.01
GUY,2004,31.732277474488,50.0838122919448,3.87309118618237,6.0,24.9687640357682,37.145298,787814379.183843,28.064,276047.0,17.3975774305991,24.3289207281494,2.63138523774319,76.8,21.6071209832183,2000.0,60.2074583758516,0.724514303723641,5.51293992996216,13.5,5.2882845963629,31.36
GUY,2005,32.289264298893,50.1126277082561,3.8654508509017,6.0,24.4844117897365,35.11706161,824880550.343965,27.822,277504.0,31.7366550326834,24.3289207281494,3.07145499869597,77.5,22.3211499572454,3000.0,60.6012637433402,1.08106549815498,8.13973045349121,14.5,3.14424440906335,30.45
GUY,2006,32.8493361761597,50.1368307185951,3.85555499110998,6.0,23.2317841464491,35.29148102,2379817990.6918,27.582,279065.0,47.0675350160581,24.3289207281494,6.78965920752335,73.4,23.7261542659487,3000.0,61.0829990520003,1.07501836489707,3.11891007423401,15.5,1.26545882800635,30.31
GUY,2007,33.4129073864912,50.159144149322,3.84486156972314,6.0,23.23404697485,32.98963165,2730971595.39574,27.343,280661.0,70.1426833751265,24.3289207281494,6.72345246044629,78.5,22.7776467814195,3000.0,61.6077203130564,1.06890519167252,2.39117002487183,17.0,0.918894380107971,30.21
GUY,2008,33.9809645344818,50.1812866582031,3.83340614681229,6.0,23.043119693704,35.32624817,3025187433.33637,27.105,282105.0,62.0629867875923,24.3289207281494,6.91087594902188,79.1,22.4698106366958,3000.0,62.129202438622,1.06343382783006,4.32492995262146,18.4,0.875949460350978,29.48
GUY,2009,34.5547188719592,50.2047616388377,3.82064516129032,6.0,22.9060481993865,32.84931946,3165663152.73351,26.869,283394.0,66.3758487933421,24.3289207281494,6.56111716026188,77.6,22.0350852063613,2600.0,62.6548676096339,0.917450616456241,2.15057992935181,19.6,0.589133578624664,31.41
GUY,2010,35.1366552421127,50.2314295781415,3.80622809245618,6.0,22.8201802891309,34.74687195,3432912516.92427,26.634,284475.0,63.3415739843175,24.3289207281494,5.74410926610439,83.3,21.4258435637735,2600.0,63.1774298921664,0.913964320239037,2.40938997268677,20.0,0.787512850651531,31.41
GUY,2011,35.7254284702674,50.2610054506247,3.79046482092964,6.0,22.9597089983899,34.81385803,3691384317.52178,26.4,285259.0,51.3977618921248,24.3289207281494,6.01840110369443,84.2,20.4456459082868,1100.0,63.6643557018467,0.385614476668571,2.50669002532959,20.4,0.899830055355449,31.6
GUY,2012,36.4356594668957,50.3704329019991,3.79115062230124,6.0,22.8355489574195,38.89627838,4063088535.76331,26.4,286398.0,36.4129402138509,24.3289207281494,6.01570949241623,85.1,19.7627846603923,1100.0,64.0113709376468,0.384080894419654,2.24131989479065,20.7,3.24739111948812,33.0
GUY,2013,37.2640772587314,50.5561170205674,3.8101143002286,6.0,22.9608195514318,37.95722198,4167800928.83553,26.4,288071.0,38.541487107467,24.3289207281494,6.3459503155219,86.0,18.9738981735847,1100.0,64.2139591998363,0.381850307736634,4.32492995262146,20.9,0.838136217940575,35.53
GUY,2014,38.0907675793586,50.7360496613098,3.83149098298197,6.0,22.7509778357236,35.95363998,4127660151.8087,26.414,289729.0,25.4591756446285,24.3289207281494,6.04622180080549,86.9,18.9581604835842,3400.0,64.3505487060296,1.17351041835646,4.36033010482788,21.2,0.950221556523491,35.94
GUY,2015,38.9126853377265,50.9082330738382,3.85461518923038,6.0,22.558793708156,33.71472549,4279840193.7046,26.441,291360.0,21.7062065426349,24.3289207281494,5.9391007109179,88.0,18.9347104796998,3400.0,64.4153583181445,1.16694124107633,3.89569997787476,20.3,1.0594586865909,35.57
GUY,2016,39.7275985663082,51.0727550854694,3.8788315976632,6.0,22.6531294886174,29.93546677,4482697336.56174,26.482,292950.0,20.4206411420766,24.3289207281494,4.96674325925782,89.0,18.5817444857643,3400.0,64.4098340903257,1.16060761222052,4.73775005340576,18.5,1.12025108939933,36.29
GUY,2017,40.5377779136146,51.2302238971057,3.90388112776226,6.0,22.5442259092407,28.84054756,4748174334.14044,26.538,294471.0,20.9862162172375,24.3289207281494,4.78930094706975,90.0,18.3268714583955,3000.0,64.3353067132002,1.01877604246259,4.6647801399231,17.7,1.23752367209872,34.07
GUY,2018,40.7812056262996,50.9958865828823,4.02111252222504,6.0,24.9402872260015,33.73039627,4787636997.85343,26.606,306347.0,19.4963396709041,24.3289207281494,4.66840695363972,90.9,15.9145880574452,3400.0,64.8078372268274,1.10985255282409,4.45058012008667,11.9,1.64233475142049,30.97
GUY,2019,40.7445697791062,50.9207406536126,4.10294640589281,6.0,24.4259840694124,35.02374649,5173760191.84652,26.689,293082.0,17.5431744482066,24.3289207281494,5.04918288096454,91.6,15.2979224218894,3000.0,64.9468529650288,1.02360431551579,4.32492995262146,15.5,1.51359585591659,29.36
GUY,2020,41.0647652506522,51.1800277653592,4.10201168402337,6.0,23.5689849900971,23.08770752,5471256594.72422,26.786,288627.0,16.1403971546056,24.3289207281494,4.24402392446419,92.3,12.0688949634164,3000.0,64.5321285998503,1.03940379798148,4.32492995262146,15.5,1.42496425235464,31.64
GUY,2021,41.1060380649464,51.2375503076708,4.14265684531369,6.0,25.1517019437062,28.23825836,8041363893.04556,26.897,292395.0,13.3074255959225,24.3289207281494,3.13504926250739,92.9,12.5052034967498,34600.0,64.4780632803667,0.928209783292858,4.32492995262146,15.3,1.23364854857247,26.3
HND,2000,33.7541516107669,49.6108941430481,58.7878541424613,9.0,22.0185323971583,45.94881821,7186638029.05875,45.458,2409908.0,4.5099660015317,24.3289207281494,20.5356188504531,67.4,36.1848421845158,14300.0,53.9520483567956,0.593383647840498,4.32492995262146,4.54,2.43844945227865,4.55
HND,2001,33.7095451539185,49.6040022533317,60.3985432120833,9.0,22.175974608036,52.52028275,7651162302.3456,45.964,2470594.0,2.90470159309707,24.3289207281494,19.6385276614503,64.2,36.9390591177743,14300.0,54.3092453632314,0.57880817325712,4.32492995262146,4.58,1.72282500280062,4.52
HND,2002,33.6695567986146,49.5968573507546,62.015005809277,9.0,21.8228095139951,51.85142517,7858255412.86038,46.61,2532641.0,7.24791001635756,24.3289207281494,19.8922167185635,63.1,38.8310688702038,14300.0,54.703118675788,0.564627991097041,4.32492995262146,4.65,2.27398330385918,4.52
HND,2003,33.6349528268448,49.5901723968647,63.6268924836893,9.0,21.40756987137,48.32307053,8230391346.67228,47.267,2595544.0,18.5052804124289,50.5845387001467,19.7740057611866,65.1,37.3574897446319,18000.0,55.1328075167859,0.693496238168184,4.32492995262146,4.7,2.45889157014617,4.57
HND,2004,33.6070318362097,49.5844427897265,65.2336580570203,9.0,22.3787151796613,50.05726242,8869299234.3377,47.927,2658765.0,20.0661458776077,52.5114026485513,19.1572527591598,67.1,34.9244191559222,20000.0,55.5877045804049,0.752228948402736,4.32492995262146,5.31,2.46650807664886,4.47
HND,2005,33.5865354878473,49.5796401186678,66.8366699436947,9.0,23.5147021447371,49.06471634,9757012696.56212,48.585,2722594.0,20.3888450167665,49.3760247892937,19.0839707119665,68.9,33.1090074632804,20000.0,56.0728432972788,0.73459355306006,4.32492995262146,6.6,2.19774170708544,4.52
HND,2006,32.1448666738954,49.5760387585884,68.431781213692,9.0,22.1012626297162,49.86248779,10917477066.1429,49.245,2729848.0,13.9842818622121,49.6665915883925,18.9701291398433,71.3,35.6227899421187,20000.0,56.5941044546883,0.732641524363261,4.32492995262146,9.34,1.50510056814493,4.44
HND,2007,32.0945757396269,49.5733265873606,70.0223254982572,9.0,22.3290482234824,49.79936981,12361257680.5627,49.905,2777245.0,17.2416264740848,48.7327457718145,17.9514503748814,73.5,33.9924064420989,20000.0,57.1441626737433,0.720138122491894,4.32492995262146,10.5,1.31890559165226,4.37
HND,2008,33.1127978230098,49.5712308646384,71.6112878720172,9.0,22.001135227065,51.41562271,13881731875.7466,50.566,2897946.0,23.4645235793919,50.4410539331256,17.8052175755449,76.4,34.2670748163095,20000.0,57.7132703832108,0.690143984739536,4.32492995262146,10.3,0.767337426354043,4.19
HND,2009,33.6550377949249,49.5697992819935,73.1959871302172,9.0,20.816925200589,44.90908813,14587496229.1811,51.225,3053320.0,27.4149202056826,53.8310009804796,16.6306403968767,78.3,35.495278386239,20000.0,58.2935063236742,0.65502469443098,4.32492995262146,8.75,1.1383195373114,4.05
HND,2010,34.454414412617,49.5691605315259,74.7687729019573,9.0,19.0752811370591,46.26252747,15839344591.9842,51.885,3207856.0,24.7061293345714,55.6664355714319,16.5365570056735,81.0,36.4516452061368,20000.0,58.8814502722518,0.623469382665556,4.32492995262146,8.05,0.723336909433593,3.98
HND,2011,33.217181053098,49.5695902727015,76.3301724908392,12.0,19.7717322773171,45.79560852,17710275685.4074,52.543,3191213.0,21.0391079383845,50.4285623927061,17.1943940174517,82.2,35.3031290123007,20000.0,59.4687095717002,0.62672093652163,4.32492995262146,7.19,0.744999893281817,3.85
HND,2012,32.7872323819788,49.5709332229652,77.8896773616945,12.0,19.9273725870285,49.86003494,18528554397.5695,53.202,3216011.0,24.4566936123893,48.1898837123575,17.6861395577953,83.6,37.0049915192634,20000.0,60.0397368858438,0.621888420157767,6.29972791671753,7.01,0.763195761690921,6.22
HND,2013,34.636381615946,49.5731374359087,79.4465814639378,12.0,19.0357165858441,49.25833893,18499729214.904,53.858,3554537.0,18.2980492078237,49.9826671024018,17.2942592461772,87.2,34.5166507247794,20000.0,60.592472222855,0.562661184846296,5.87492990493774,6.96,1.11908796941165,6.12
HND,2014,35.8528215309078,49.5764098092898,81.0002859951738,12.0,22.0244138434528,48.68778229,19756533971.8698,54.514,3747097.0,21.7778308501802,44.1849153360053,17.2545874850923,88.7,28.8336721831357,18700.0,61.1323415301956,0.499053000229244,7.0901198387146,5.82,1.59606859041105,6.37
HND,2015,36.3113904104683,49.5805757198663,82.5570202877826,12.0,21.8134535942797,50.66353989,20979791685.416,55.165,3853452.0,17.8973371379649,45.7197771981903,17.5431120239302,90.0,28.7220523256779,18700.0,61.6653017303207,0.485279173063529,6.41297006607056,5.38,1.68597669627684,7.13
HND,2016,36.2470090593715,49.5854289775806,84.121726695862,12.0,21.5745688264146,49.7650795,21717604952.1835,55.813,3916828.0,19.3753543884366,24.3289207281494,17.1467725059127,91.6,27.3542341904387,22700.0,62.1810795994212,0.579550595532916,6.09509515762329,4.71,1.96160035296214,3.88
HND,2017,35.5429704243987,49.5912813928295,85.6925283760837,12.0,20.6834584017439,49.70353317,23136247990.5977,56.457,4091954.0,14.1530632204007,24.3289207281494,17.1266629002784,86.5,31.9848070918173,23000.0,62.6597879577538,0.562078654843139,5.74434375762939,5.12,1.94241710818596,3.94
HND,2018,37.7244038691367,49.5978939932788,87.2750916078291,12.0,20.1250011552562,52.14417267,24067750760.499,57.096,4357768.0,12.2104544478137,24.3289207281494,16.8927082911441,91.6,30.9557592805988,22950.0,63.0886349044908,0.526645750760481,6.05646991729736,5.45,2.36085127306375,3.9
HND,2019,36.462342355919,49.6050236764547,88.8697202609706,12.0,20.8861254353334,52.32635117,24882225741.8119,57.73,4326439.0,11.3032817384271,24.3289207281494,16.5344925692041,91.1,31.138461327296,23000.0,63.4708932102134,0.53161503028241,5.93245983123779,4.93,2.53817796490543,3.89
HND,2020,39.438117872032,49.616814432134,90.4427562784878,12.0,23.0539533459241,50.04225922,23352232483.755,58.359,4137487.0,27.1577935447577,48.592981770147,16.2334694093705,93.1,25.212863700983,23000.0,63.825483721482,0.555892985283096,5.97629117965698,5.25,5.18102340119623,3.77
HND,2021,39.6571539326702,49.6314727213428,91.9642237912235,12.0,23.9338459618199,51.70560074,28144331506.6149,58.982,4395792.0,28.0039706475401,24.3289207281494,16.2151646162406,94.1,25.6597277993459,34600.0,64.1540644341067,0.928209783292858,5.81050157546997,4.52,2.11033358227151,3.7
HRV,2000,44.358787752236,51.9397471859791,79.9166905136643,8.0,29.2631100312435,13.86125183,22134411297.473,53.428,1953924.0,6.946052627743034,18.3470592393609,16.6758182049834,100.0,16.4540834802302,101000.0,67.1668587756029,5.1690853891963,6.112708568573,39.8,1.50003420459832,15.79
HRV,2001,44.588394090946,51.9347260707442,76.9001645442839,8.0,29.7218409973816,14.38989353,23066883849.6467,53.642,1869944.0,6.946052627743034,18.2866278811565,16.3558466590261,100.0,15.9722799969262,68300.0,66.953873968005,3.65251579726452,5.68086528778076,41.4,1.50003420459832,14.92
HRV,2002,44.8218311021994,51.943688742254,76.9454499928459,8.0,29.8231817914381,18.63236427,26757722428.6781,53.81,1859219.0,6.946052627743034,15.7852034065981,15.2208427111219,100.0,15.5507530700725,61000.0,66.8248493333905,3.28094753764887,3.82300996780396,42.4,1.50003420459832,14.6
HRV,2003,44.7670644910762,51.9573983336607,76.8958437567007,8.0,30.2516673811771,16.64276314,35245317001.8224,53.979,1865731.0,6.946052627743034,15.3224336887738,14.8422271554015,100.0,16.8652673876482,30800.0,66.7589417942241,1.65082747727298,3.86901998519897,43.5,1.50003420459832,14.85
HRV,2004,44.9012121785599,51.9543133546293,76.9173039811307,8.0,29.6401791756397,18.12159729,41836292157.3335,54.147,1912837.0,6.946052627743034,15.1564018952498,15.0136061414989,99.9,16.9652020201104,30000.0,66.7348251084006,1.56835109316685,3.82214999198914,43.8,1.50003420459832,14.61
HRV,2005,45.299740894529,51.9453076012791,77.0163855335573,8.0,28.6282935587641,13.39059639,45013119281.806,54.315,1910033.0,6.946052627743034,15.6258254309477,14.2867236475955,99.9,17.300037405551,31000.0,66.6838203352569,1.62300860770468,5.36704969406128,43.6,1.50003420459832,14.83
HRV,2006,45.7811595977854,51.9273367625933,77.0345043242084,8.0,29.349181173184,13.31465816,49590197656.5482,54.483,1894312.0,6.946052627743034,16.3023924364177,13.7689481377573,99.8,14.2422877663435,21000.0,66.6762593261968,1.10858190203092,5.00697135925293,42.4,1.50003420459832,13.61
HRV,2007,44.7251599188106,51.9007616855972,77.0176720749053,8.0,30.6429246043629,12.39423656,59298265769.9946,54.651,1924883.0,6.946052627743034,17.1595134225017,13.8412620173927,99.8,12.3541268342125,21000.0,66.6596346184836,1.09097539954376,3.96751999855042,42.8,1.50003420459832,12.94
HRV,2008,45.1148998952142,51.8842746923202,77.0085233364306,8.0,30.8536377461678,14.51390839,68478776205.9826,54.819,1934423.0,6.946052627743034,16.0769487087886,13.4547048984787,100.0,12.8168724674759,22000.0,66.631569030071,1.13729003428929,4.27542018890381,43.5,1.50003420459832,13.12
HRV,2009,46.0446850843821,51.8686101245091,76.927685655064,8.0,29.0089489252299,13.74662781,62321642125.1721,54.987,1932994.0,6.946052627743034,16.7269501548765,13.2467177254519,100.0,13.3242588371063,21600.0,66.689610478339,1.11743750885931,4.37821006774902,43.1,1.50003420459832,13.08
HRV,2010,45.9343192319282,51.8574240115132,76.7533950396684,8.0,27.4517338226505,13.95677757,58981738868.753,55.155,1911488.0,6.946052627743034,15.9286881634136,12.9542414087988,100.0,14.2542987179662,21600.0,66.8289063924947,1.13000970971306,4.21689987182617,43.4,1.50003420459832,12.88
HRV,2011,45.0532219321593,51.867000371891,76.4888499749839,8.0,27.951312084486,12.05227661,62903737379.7834,55.322,1880052.0,6.946052627743034,15.5448855530217,13.6597627676113,100.0,14.5883215546615,21600.0,66.9100271349628,1.14890439200618,4.11441993713379,43.2,1.50003420459832,11.66
HRV,2012,45.3855341081387,51.8714736935277,76.1269387463369,8.0,27.9116310257177,11.47270298,57551963753.2104,55.506,1857929.0,6.946052627743034,16.1940661953862,13.514937862597,100.0,12.2534587976711,19550.0,66.8433180453821,1.05224688349232,5.22161388397217,40.9,1.50003420459832,12.99
HRV,2013,45.8909394121202,51.8602215067988,75.6543849617611,8.0,27.6250408587185,8.83127689,59852401272.3204,55.706,1830102.0,6.946052627743034,15.3975746816481,12.6084454384279,100.0,10.7862403652506,19550.0,66.7137862494026,1.06824646932247,4.52116012573242,39.3,1.50003420459832,12.18
HRV,2014,46.3981019618651,51.8499681714184,75.0767993710242,8.0,26.9796339355529,11.27528286,59612144078.4133,55.923,1872249.0,0.0664520243154216,14.3644052057258,12.7311178157245,100.0,9.51878163710441,19550.0,66.4871658325589,1.04419871502135,5.17615127563477,37.2,1.50003420459832,12.24
HRV,2015,46.4742521490033,51.8430691478987,74.1856371953399,8.0,26.7122427385734,10.94543266,51005200669.6941,56.155,1866214.0,0.0247288255088254,14.3606055088563,12.7361539594217,100.0,9.22766383407383,18550.0,66.146261641978,0.993991042827886,4.96908521652222,35.3,1.50003420459832,11.98
HRV,2016,46.2523280448321,51.839660307177,73.3840861982703,8.0,26.9743262207418,10.97408199,52654855638.1057,56.403,1796035.0,0.0874906619084452,14.8460801678152,12.874923346888,100.0,7.60244892662254,18550.0,65.7635720154282,1.03283065196391,4.89622449874878,34.7,1.50003420459832,11.31
HRV,2017,46.1112414688371,51.8367326926848,72.2144056893717,8.0,26.4154686794651,10.96659565,56186190437.9959,56.667,1777161.0,0.0241105946963688,15.1428169897578,12.7593550106164,100.0,6.97947751706021,18000.0,65.2937585801138,1.01285139613125,3.86269998550415,34.4,1.50003420459832,10.72
HRV,2018,46.3883627416884,51.8365322788226,71.2739439639768,8.0,27.4223602291257,11.38725471,61668130122.5878,56.947,1739585.0,0.0821718006867263,15.7546038332742,12.2987948004737,100.0,6.24104491494263,18200.0,64.7650804945653,1.04622654253744,3.91209006309509,33.7,1.50003420459832,11.46
HRV,2019,46.1292923472286,51.8333386013314,70.5701879779859,8.0,27.6661884265901,11.4647665,61467582193.6824,57.242,1721494.0,0.185849958498714,15.6044776154156,11.9940431374938,100.0,6.19401016629936,18000.0,64.2827891136582,1.04560341192011,3.92007994651794,33.5,1.50003420459832,10.43
HRV,2020,45.6670224182011,51.8237168933003,69.946497498213,8.0,28.2373640916132,10.44882107,57963370885.0798,57.553,1708121.0,0.0530992576186469,15.1882948829798,12.1555164335867,100.0,6.46601851712609,20000.0,63.8820518579105,1.17087723879046,4.38901996612549,32.9,1.50003420459832,10.39
HRV,2021,46.0777956544586,51.8148300085868,69.3170300214439,8.0,28.7695030994626,9.39887428,69006802298.6956,57.878,1724158.0,0.300545966646081,15.2066957842666,11.6570943256848,100.0,6.8034305972895,34600.0,63.519292362808,0.928209783292858,4.05666017532349,32.3,1.50003420459832,10.58
HTI,2000,45.916862333726,50.3445619620792,301.275435413643,6.0,10.2698709768693,44.37343597,6813566098.8675,35.6,3103912.0,28.0066819211976,24.3289207281494,13.0290108077555,33.7,52.0586618504413,5300.0,55.9758939708552,0.170752263595102,4.32492995262146,0.873,0.50144524551106,11.1
HTI,2001,45.9989633637185,50.3351735435467,306.818505079826,6.0,10.2460891774895,45.20530319,6331970324.31022,37.251,3189161.0,27.6015068793686,24.3289207281494,13.8201064302207,31.5,51.5794604988077,8300.0,56.2840604651086,0.260256537691261,4.32492995262146,0.946,0.362673831056692,10.73
HTI,2002,46.0840609422001,50.327877289492,312.323693759071,6.0,10.206687461738,48.17779922,6205847213.6351,38.935,3277860.0,26.2630260477367,24.3289207281494,13.7019982401258,33.1,50.9982491670253,5300.0,56.6312419395744,0.16169085928014,4.32492995262146,1.51,0.26374422694591,10.7
HTI,2003,46.1716089844498,50.3222121777265,317.848766328012,6.0,10.413543323369,48.05616379,5071947798.27263,40.645,3370045.0,26.970360271269,24.3289207281494,14.9337873995998,31.6,50.4262951801428,5300.0,57.008732337079,0.157267929656726,4.32492995262146,1.6,0.738976696208861,10.61
HTI,2004,46.2606898661656,50.3173250890574,323.304172714078,6.0,10.5412260774565,46.48625946,6087360684.2969,41.679,3464730.0,26.3774223597067,24.3289207281494,15.8422892752258,34.1,50.1953888367911,34600.0,57.4201906273698,0.928209783292858,4.32492995262146,1.57,1.4851521763658,10.27
HTI,2005,46.3530241314662,50.3142825863742,328.783490566038,6.0,10.7364442097231,46.01602173,7030149730.33692,42.638,3562527.0,27.06810945101,24.3289207281494,15.9158196273133,34.5,50.1405425372455,34600.0,57.8562360939793,0.928209783292858,4.32492995262146,1.6,0.728149912910203,10.22
HTI,2006,46.4425581423216,50.314206099845,334.418069666183,6.0,11.0009592720673,43.06276703,7638739122.67242,43.604,3671852.0,38.7765395604439,24.3289207281494,16.4614068886071,33.9,50.0018783855471,5400.0,58.2863978997809,0.147064750975802,4.32492995262146,1.63,0.664206975702933,9.96
HTI,2007,46.5348414033479,50.3157587256393,340.105079825835,6.0,11.1644158156732,40.12002563,9228637767.69009,44.574,3782583.0,34.7621074328169,24.3289207281494,15.5797461787838,35.5,49.7683268374183,34600.0,58.6979862793195,0.928209783292858,4.32492995262146,1.16,0.493397219583349,10.0
HTI,2008,46.6277207387451,50.3182165143968,345.81908563135,6.0,11.3765367031512,38.57956314,10432962634.8748,45.551,3894117.0,36.8445984553738,24.3289207281494,17.0182792669965,36.1,49.5637785431503,34600.0,59.0870553069953,0.928209783292858,4.32492995262146,1.13,0.551230834204888,9.88
HTI,2009,46.7201041926926,50.3212729550713,351.581313497823,6.0,11.6359731334649,39.27423859,11597002834.7786,46.528,4006423.0,35.1240363584458,24.3289207281494,16.8628896507647,36.6,49.2019150618131,34600.0,59.4513044192161,0.928209783292858,4.32492995262146,1.1,0.353424277405294,9.98
HTI,2010,46.7847442005628,50.3010212689735,355.70732946299,6.0,11.7378661474887,33.30967331,11859312725.1448,47.509,4101260.0,56.565152748954,24.3289207281494,14.4766049000321,37.2,48.9821336453618,0.0,59.839677357427,0.0,4.32492995262146,0.51,1.09798918697691,9.88
HTI,2011,47.0438290590445,50.2829578581901,359.757039187228,6.0,12.0859821558599,26.08627892,13008746038.8867,48.492,4183503.0,109.300194727066,24.3289207281494,14.654058030893,37.8,48.6683421229098,50.0,60.2227898637642,0.0011951706500509,4.32492995262146,0.504,0.0389886708430746,9.8
HTI,2012,47.0699975465086,50.291069210121,365.376306240929,6.0,12.3061296128534,28.43981743,13708925477.1304,49.477,4271464.0,95.049208818684,24.3289207281494,16.126593068017,37.9,48.3350612285389,50.0,60.5644835699086,0.0011705588528897,4.32492995262146,0.497,0.0385949223503818,10.04
HTI,2013,47.2972629697073,50.3011241433242,370.912989840348,6.0,12.3956797718463,36.24164581,14902488604.2421,50.46,4369663.0,59.6755101811014,24.3289207281494,15.7667416258762,38.9,47.6744072035249,120.0,60.9058864817208,0.002746207201791,4.32492995262146,0.401,0.0856719002324971,10.04
