indicator,countryiso3code,date,value,country_id,country_name
MS.MIL.TOTL.P1,CIV,2020,27000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2019,134000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2018,27000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2017,27000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2016,25000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2015,25000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2014,25000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2009,18550.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2008,19000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2007,19000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2005,19000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.P1,CIV,2004,18000.0,CI,Cote d'Ivoire
MS.MIL.TOTL.TF.ZS,PRK,2020,8.59113010555978,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2019,8.49669123573529,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2018,8.54282990516179,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2017,8.60675350679799,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2016,8.67652924418571,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2015,8.2021309600169,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2014,8.27500326139541,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2013,8.34835563123225,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2012,8.42518763302204,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2011,8.50547462059508,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2010,8.58964024605862,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2009,8.67853479900507,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2008,8.23654072921689,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2007,8.31823525459517,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2006,8.41249797076907,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2005,8.50988664830984,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2004,8.59993062943988,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2003,8.53553347285673,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2002,8.62414607552838,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2001,8.70661846858048,KP,"Korea, Dem. People's Rep."
MS.MIL.TOTL.TF.ZS,PRK,2000,8.60068333950153,KP,"Korea, Dem. People's Rep."
per_sa_allsa.ben_q1_tot,CIV,2018,3.56931530659545,CI,Cote d'Ivoire
per_sa_allsa.ben_q1_tot,CIV,2015,1.19848942330276,CI,Cote d'Ivoire
per_sa_allsa.ben_q1_tot,CIV,2008,1.40159798420214,CI,Cote d'Ivoire
per_allsp.ben_q1_tot,CIV,2021,0.585130379785224,CI,Cote d'Ivoire
per_allsp.ben_q1_tot,CIV,2018,11.874175359337,CI,Cote d'Ivoire
per_allsp.ben_q1_tot,CIV,2015,6.6338408150557,CI,Cote d'Ivoire
per_allsp.ben_q1_tot,CIV,2008,3.91974887430742,CI,Cote d'Ivoire
per_allsp.ben_q1_tot,CIV,2002,5.74712983999298,CI,Cote d'Ivoire
per_sa_allsa.cov_pop_tot,CIV,2021,3.99688868115482,CI,Cote d'Ivoire
per_sa_allsa.cov_pop_tot,CIV,2018,5.40593351859587,CI,Cote d'Ivoire
per_sa_allsa.cov_pop_tot,CIV,2015,27.2292632853045,CI,Cote d'Ivoire
per_sa_allsa.cov_pop_tot,CIV,2008,26.7184268346976,CI,Cote d'Ivoire
per_sa_allsa.cov_pop_tot,CIV,2002,5.77505727753529,CI,Cote d'Ivoire
SL.TLF.0714.SW.MA.ZS,CIV,2012,64.8084529221883,CI,Cote d'Ivoire
SL.TLF.0714.SW.MA.ZS,CIV,2000,60.6356968215,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2021,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2020,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2019,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2018,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2017,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2016,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2015,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2014,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2013,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2012,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2011,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2010,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2009,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2008,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2007,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2006,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2005,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2004,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2003,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2002,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2001,10.0,CI,Cote d'Ivoire
SE.COM.DURS,CIV,2000,10.0,CI,Cote d'Ivoire
per_si_allsi.cov_pop_tot,CIV,2021,3.8145316806142,CI,Cote d'Ivoire
per_si_allsi.cov_pop_tot,CIV,2018,3.07369667857375,CI,Cote d'Ivoire
per_si_allsi.cov_pop_tot,CIV,2015,7.92254850633665,CI,Cote d'Ivoire
per_si_allsi.cov_pop_tot,CIV,2008,8.07079382477935,CI,Cote d'Ivoire
per_si_allsi.cov_pop_tot,CIV,2002,20.6152424724155,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2021,25.6284023663425,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2020,28.722827229502,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2019,32.376192366264,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2018,30.9738836722101,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2017,30.3309656724473,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2016,33.2763822505699,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2015,33.3963443518022,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2014,53.2379138190563,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2013,49.5358251441159,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2012,44.5426471849713,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2011,43.316563560648,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2010,43.5820026024794,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2009,44.6118469903471,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2008,42.4920890799451,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2007,43.6358680839466,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2006,45.7573169784955,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2005,42.2243873191936,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2004,43.5559811667066,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2003,42.415664071715,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2002,46.0220929394369,CI,Cote d'Ivoire
GC.XPN.COMP.ZS,CIV,2001,47.4041591426322,CI,Cote d'Ivoire
SE.COM.DURS,PRK,2021,12.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2020,12.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2019,12.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2018,12.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2017,12.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2016,12.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2015,12.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2014,12.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2013,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2012,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2011,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2010,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2009,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2008,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2007,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2006,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2005,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2004,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2003,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2002,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2001,11.0,KP,"Korea, Dem. People's Rep."
SE.COM.DURS,PRK,2000,11.0,KP,"Korea, Dem. People's Rep."
per_allsp.cov_pop_tot,CIV,2021,9.00098240137307,CI,Cote d'Ivoire
per_allsp.cov_pop_tot,CIV,2018,9.04980265746691,CI,Cote d'Ivoire
per_allsp.cov_pop_tot,CIV,2015,32.8626697977589,CI,Cote d'Ivoire
per_allsp.cov_pop_tot,CIV,2008,32.3991555762045,CI,Cote d'Ivoire
per_allsp.cov_pop_tot,CIV,2002,25.3007908826839,CI,Cote d'Ivoire
per_lm_alllm.cov_pop_tot,CIV,2021,1.89788231821754,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2019,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2017,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2014,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2012,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2011,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2010,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2009,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2008,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2007,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2006,3.0,CI,Cote d'Ivoire
IQ.CPA.BREG.XQ,CIV,2005,3.0,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2021,3.833333,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2020,3.83333333333333,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2019,3.66666666666667,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2018,3.66666666666667,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2017,3.66666666666667,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2016,3.66666666666667,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2015,3.66667,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2014,3.66667,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2013,3.5,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2012,3.33333333333333,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2011,2.83333333333333,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2010,2.66666666666667,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2009,2.83333333333333,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2008,2.5,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2007,2.33333333333333,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2006,1.83333333333333,CI,Cote d'Ivoire
IQ.CPA.ECON.XQ,CIV,2005,2.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2021,4.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2020,4.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2019,4.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2018,4.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2017,4.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2016,4.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2015,3.5,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2014,3.5,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2013,3.5,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2012,3.5,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2011,3.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2010,2.5,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2009,2.5,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2008,2.5,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2007,2.5,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2006,2.0,CI,Cote d'Ivoire
IQ.CPA.HRES.XQ,CIV,2005,2.0,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2021,4.0,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2020,4.0,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2019,3.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2017,3.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2016,3.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2015,3.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2014,3.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2012,2.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2011,2.0,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2010,2.0,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2009,2.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2008,2.0,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2007,1.5,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2006,1.0,CI,Cote d'Ivoire
IQ.CPA.DEBT.XQ,CIV,2005,1.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2019,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2017,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2016,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2015,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2014,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2013,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2012,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2011,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2010,3.5,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2009,4.0,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2008,4.0,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2007,4.0,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2006,4.0,CI,Cote d'Ivoire
IQ.CPA.REVN.XQ,CIV,2005,4.0,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2021,4.0,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2019,3.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2017,3.0,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2014,2.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2013,2.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2012,2.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2011,2.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2010,2.0,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2009,2.0,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2008,1.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2007,1.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2006,1.5,CI,Cote d'Ivoire
IQ.CPA.PRES.XQ,CIV,2005,1.5,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2021,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2020,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2019,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2018,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2017,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2014,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2012,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2011,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2010,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2009,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2008,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2007,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2006,3.0,CI,Cote d'Ivoire
IQ.CPA.FINS.XQ,CIV,2005,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2020,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2019,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2018,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2017,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2014,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2012,2.5,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2011,2.5,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2010,2.5,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2009,2.5,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2008,2.5,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2007,2.5,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2006,2.5,CI,Cote d'Ivoire
IQ.CPA.GNDR.XQ,CIV,2005,2.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2019,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2017,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2016,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2015,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2014,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2013,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2012,3.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2011,3.0,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2010,2.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2009,2.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2008,2.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2007,2.5,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2006,2.0,CI,Cote d'Ivoire
IQ.CPA.FISP.XQ,CIV,2005,2.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2021,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2020,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2019,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2018,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2017,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2016,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2015,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2014,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2013,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2012,4.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2011,3.5,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2010,3.5,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2009,3.5,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2008,3.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2007,3.0,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2006,2.5,CI,Cote d'Ivoire
IQ.CPA.MACR.XQ,CIV,2005,2.5,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2021,3.6,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2019,3.5,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2018,3.4,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2017,3.3,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2016,3.2,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2014,2.9,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2013,2.9,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2012,2.8,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2011,2.6,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2010,2.4,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2009,2.4,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2008,2.3,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2007,2.3,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2006,2.3,CI,Cote d'Ivoire
IQ.CPA.SOCI.XQ,CIV,2005,2.3,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2020,4.0,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2019,4.0,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2018,3.5,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2017,3.5,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2016,3.0,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2015,3.0,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2014,3.0,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2013,3.0,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2012,3.0,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2011,2.5,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2010,2.5,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2009,2.5,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2008,2.5,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2007,2.5,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2006,3.0,CI,Cote d'Ivoire
IQ.CPA.ENVR.XQ,CIV,2005,3.0,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2021,3.5,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2020,3.5,CI,Cote d'Ivoire
IQ.CPA.PROP.XQ,CIV,2019,3.5,CI,Cote d'Ivoire
